perturbagen,threshold,mean_m,mean_c,mean_n1,mean_a2,mean_a3,mean_ap,mean_a4,mean_c5
MLS004683634,1,-0.02281726253246487,-0.05393850550809242,-0.2606739976375572,0.02397824794743296,0.09441276468047378,0.07966819076091528,-0.04649935373499105,0.06893902845784808
MLS006011051,0,-0.009276295008033817,-0.005665958957642523,0.030913795374004495,0.00893565003547496,0.024129674525606423,0.024128820402630428,0.012498731261208219,0.026939473487998796
MLS006011051,0.26,-0.011176049747235257,-0.003144050064586389,0.04427985018125733,0.028321836978222457,0.030183428782291792,0.027301970011309892,0.016124233670678743,0.03337118451146712
MLS006011051,0.5,-0.008593304221331744,-3.4074448747542556e-5,0.08578697241991545,0.1065210505758634,0.037384775416915345,0.03424681671427218,0.020642921211424796,0.030489011512168453
MLS006011051,0.85,-0.009241573654051144,-0.010725883099997635,0.12059405492284034,0.13394881433030456,0.045192152692245045,0.05175367773834863,0.016509349149559358,0.044964934730490735
MLS006011051,1,-0.005751877319877243,-0.009812730915871891,0.11056358427807705,0.1709304901713254,0.04137065747918164,0.055568355904409276,0.011832691982709283,0.05580240323560901
Nafronyl,0,-0.04147190200558471,-0.013203602807676275,0.0075094055910258145,-0.032243747356722946,-0.004713131756471753,-0.0138108055645984,0.0244716584229206,0.033927340433301076
Nafronyl,0.26,-0.04395397382104559,-0.015623698747031454,0.0028026210650691193,-0.05993632368738548,-0.003923377705494106,-0.014427213522453844,0.029207824849694603,0.040358882427237626
Nafronyl,0.5,-0.04690822879434199,-0.026245895186410097,0.017922552500983183,-0.040350415089646055,0.003986175589624196,-0.011877371341608167,0.03957423119389057,0.054444500936504464
Nafronyl,0.85,-0.049401527154903806,-0.038038898849412056,0.015225072927888208,-0.10302215091068023,0.004794981173576052,0.0017568810822318128,0.049524487533900576,0.07079922380052063
Nafronyl,1,-0.05262881667402311,-0.042875989646742774,0.038389649145143166,-0.11218673376995378,0.01508785013429283,0.0066570548207967204,0.05917230522316569,0.09115015258124959
Nefazodone,0,-0.03286438205467712,-0.0213868382384879,-0.003816080030143017,-0.004989820245992888,0.022469218512686677,0.018552622169417585,0.01556978585393429,0.051062141021006965
Nefazodone,0.26,-0.033876397589403924,-0.02740005677979725,-0.0056065845536311405,-0.02664409206786709,0.029255632712308896,0.0207165619502379,0.018859042607781377,0.06000026694442473
Nefazodone,0.5,-0.03710094007893251,-0.03355332364624428,-0.025566584722686993,-0.0665235997155053,0.0363658562574551,0.02693353598992891,0.02322439151171913,0.06652586464199065
Nefazodone,0.85,-0.03410333211662257,-0.04418334629543742,-0.113241031266699,-0.09009176574050597,0.05430261712003624,0.04361689170195082,0.015804623974189025,0.07827471092546368
Nefazodone,1,-0.03357511079999351,-0.04622964511597018,-0.13161202877254868,-0.11739907154317973,0.05911345002334098,0.051096577610145674,0.005994704607529974,0.08043919925184487
Neratinib,0,0.01897364969785345,0.004618028940845514,-0.013710627345686824,-0.05875527326386804,0.11792379234240277,0.08731071926813157,-0.022557386938303173,0.0987149957565916
Neratinib,0.26,0.018735738452093288,-0.0014094616403942982,-0.03842753778850334,-0.07874036669091349,0.1390024735227485,0.09904922962558085,-0.025824120774882563,0.11609576144741171
Neratinib,0.5,0.018310341892158685,-0.003291764683364584,-0.08485264454810305,-0.032744232240497294,0.15955490428872504,0.11760596929528092,-0.034700677113701235,0.13227808872149927
Neratinib,0.85,0.015277050703618594,-0.005911461791529492,-0.07895469887879326,-0.055700495841815106,0.18889977099094912,0.13544714253272877,-0.05290532498039009,0.14516336928325219
Neratinib,1,0.01520086883416363,-0.0019508390526121698,-0.037616924891168566,-0.07027364716372887,0.20368682922768666,0.14793501327887912,-0.06285497695468148,0.14298409499846598
Niclosamide,0,0.02925935479916621,-0.021013407552922893,0.052861781239845695,0.017413207590705592,0.2454615421304816,0.22351964525161083,0.0815017809536548,0.2316825567979731
Niclosamide,0.26,0.029359788514100277,-0.02742189588330498,0.08887145692899526,0.019864999369280035,0.2792993211213006,0.2506424084622636,0.10060318876429296,0.2625456806612636
Niclosamide,0.5,0.02834555183463695,-0.02553567468966242,0.10578337372817583,0.06534303267635132,0.29937625612562785,0.2755227372963541,0.11849100465023255,0.2868357037753264
Niclosamide,0.85,0.027067378249360643,-0.011762081119182536,0.10701516590350459,0.03385846672023384,0.34183125075096993,0.30846914639670714,0.15769529100636714,0.3119865568378399
Niclosamide,1,0.028271309242369164,-0.016090253326480262,0.05474586052703774,0.04553959666094647,0.3505135771358647,0.3299465748119819,0.16839703793791164,0.3058872042063054
Nilotinib,0,-0.012289128371980408,-0.007984855996348203,0.023818202726857834,0.013846848044534725,0.0551843356337068,0.053204649013217115,0.037281138077504154,0.052349171423861855
Nilotinib,0.26,-0.015060270247601638,-0.0070154434990153435,0.033640050385930015,0.023406645635019326,0.0655606053804917,0.06096760093076098,0.04596118314124006,0.061731685134345356
Nilotinib,0.5,-0.014966486856589765,-0.003588939424623659,0.04477501612900075,0.003995013566900357,0.08072695217178535,0.0678790116975569,0.05613242197937144,0.06802660152581162
Nilotinib,0.85,-0.01511945802653712,-0.01632989124106974,0.017409219080897858,-0.11241888546362451,0.09954244890963909,0.10067324858657918,0.07339029424590544,0.07906713817294862
Nilotinib,1,-0.010897356293137851,-0.014385745956858835,-0.038379742167881745,-0.11442391327809968,0.10393695078958744,0.10841242595465757,0.08158932695999135,0.08970433842461092
NSC95397,0,-0.005827438435660528,-6.915618787289984e-4,0.02923245793262425,-0.03561795804552971,0.05825496156207623,0.04116534506202843,0.022558552549572876,0.09328934982756777
NSC95397,0.26,-0.006429163219742637,0.0014674571119723586,0.04580244823944395,-0.057606143476028285,0.06911227067611385,0.04619454913104183,0.026554033293515668,0.10513727522225255
NSC95397,0.5,-0.0023074786066351704,3.509795815701302e-4,0.025339956553560264,-0.01422184022210628,0.08082358908396967,0.05495971403055874,0.03226256236798613,0.1193749432140931
NSC95397,0.85,-0.003649015180109887,-0.012865656092433432,-0.023057983579085242,0.0466787315156823,0.11086148963130749,0.09026706678294218,0.033089255903102785,0.14349170149586762
NSC95397,1,-0.0013294370992264978,-0.009798481519341215,-0.05893128680395424,0.06146742069375127,0.12558845266461402,0.1051758025028431,0.045309713638801555,0.16063485614960482
Olaparib,0,-0.003497322588118092,-0.015822381571229067,-0.010097797528860511,0.009519521111187583,0.020476633659724845,0.021075548418799106,0.025446225795424646,0.03215568180554524
Olaparib,0.26,-0.0046487817231063745,-0.016265759158448967,-0.012032072842905287,0.012743043383349697,0.023435588341977752,0.02196687647384584,0.03282615792340585,0.042037382386011936
Olaparib,0.5,-0.00566977032304159,-0.024192352995539883,0.015572237947898249,0.00876313894374611,0.022338816674301747,0.023806365861093363,0.04080570665298601,0.04864877570097307
Olaparib,0.85,-0.009020315948679879,-0.01671908431354201,0.021645084954019747,0.020083176812899305,0.02809721005296677,0.030883637650860128,0.0542903967690899,0.05799132100094518
Olaparib,1,-0.00811405754183497,-0.012001396496324378,0.05046287386630197,0.03239477404874263,0.024362940940089648,0.03592099832734685,0.05994888009810355,0.05700302979327005
Parbendazole,0,-0.0515541905162445,-0.03712345440917996,0.028550073189119864,-0.044914093496313715,0.04566205764557493,0.027158908626158166,0.007049304538248354,0.08681464721606795
Parbendazole,0.26,-0.05271385189346357,-0.04212032148686378,0.009343382593564799,-0.055307591349530186,0.05577726170669194,0.0340963866393873,0.004632492844234738,0.09678315720006551
Parbendazole,0.5,-0.04641850794589747,-0.04997775799701978,-0.011721589711618569,-0.07976906940792004,0.07584921564950654,0.042631491440659135,0.006331581903272917,0.10577243074709032
Parbendazole,0.85,-0.04440447969029713,-0.039087897816079256,-0.15126945907029354,-0.22953447000254917,0.08210195719857208,0.04590800139463123,-0.015455437760050528,0.13740643030969546
Parbendazole,1,-0.0441350909300951,-0.037709783062152454,-0.1837027691810691,-0.27039323258513814,0.09122501001946913,0.07756627756394031,-0.021687552798797336,0.1427219871451056
Pazopanib,0,-0.03289251732354228,-0.013502094358614325,-0.012818889017740304,-0.008313964545687636,0.04412139300545265,0.03675567840987173,0.03756017401680037,0.03617196326814185
Pazopanib,0.26,-0.03621701141877849,-0.015699933426352525,-0.0226735799014843,-0.019036318931232293,0.054718721460200966,0.04277375604731644,0.04524942086975073,0.04131706961285451
Pazopanib,0.5,-0.038124116223976136,-0.023227854118974843,-0.016636476005747032,0.01489729240174746,0.05537709490856161,0.046604929388605734,0.05235634812313758,0.04398329097716363
Pazopanib,0.85,-0.038324675649425266,-0.013914024320005424,0.0039335114643085246,0.05502604682358857,0.07480980177586066,0.06527246960125048,0.06397113577602659,0.030256115525836704
Pazopanib,1,-0.040189650931646656,-0.013692862085317302,0.009871955195568289,0.06763431057895451,0.08126393938854658,0.07070629651333728,0.06615802143991475,0.03191922255948565
PD-0325901,0,0.009527886718066977,9.163537270002999e-4,0.009195695610263586,-0.024455185160639832,0.001255379275885522,-0.006198200662394145,-0.0065229945693780446,0.038911259727979236
PD-0325901,0.26,0.010765905423310783,-6.17209340371799e-4,0.014403656593275407,-0.025073100851736363,0.004005110650241705,-0.007026676958290648,-0.0043044289678186255,0.04947291705835316
PD-0325901,0.5,0.009367987006855073,-0.01135295372009738,-0.0027723919026476176,-0.020593153494876174,0.00838573218176297,-0.0027425157157786473,-0.0015977433504674634,0.054959030067163635
PD-0325901,0.85,0.005455265588692937,-0.013941179739583582,0.06229456855919093,0.045064871996573705,0.02638077548300607,0.008487167780665618,0.013065806739992218,0.0689034805363745
PD-0325901,1,0.006130086837079778,2.258767164848518e-6,0.051760365364295534,0.08488511633981809,0.02497048126999734,0.01494413506907614,0.017110735151146014,0.06599826140949189
Penfluridol,0,-0.01515338170995654,-0.0211983551047916,0.01816936671869728,0.01521957617507985,0.11062495520575544,0.10291716138390794,0.11076423921770523,0.16289792615136897
Penfluridol,0.26,-0.012433739884739354,-0.029208010192708956,0.03538685292538413,0.005865495864059352,0.13002803531765006,0.11798073107136946,0.12731171719968376,0.18236381984773423
Penfluridol,0.5,-0.00795303764461345,-0.03377823044185726,0.02699087236922011,0.05310708959241457,0.14722985542634176,0.13416511562881434,0.14242943327000382,0.19266163225462582
Penfluridol,0.85,-0.01022313417501751,-0.025117841797456842,-0.019457326824181866,-0.007677103073812567,0.15802803686148092,0.15745664019197456,0.14729989819762646,0.20185471139923952
Penfluridol,1,-0.010708508700988611,-0.02536828942045028,-0.05803388410687568,0.018313358154794773,0.1508939037453498,0.1583324708043667,0.15173754933358227,0.196669703289639
PENICILLIN V POTASSIUM,0,-0.020825471285354388,-0.002537734163732563,0.0012429444885130362,0.012065569109731111,0.015339782256249606,0.017232865874842806,0.026346705057256836,0.04761949220547532
PENICILLIN V POTASSIUM,0.26,-0.02084677769960102,-0.007598661256063749,8.617035015654255e-4,-0.015921875823903135,0.02114006381096989,0.01944444388688937,0.030378008272196087,0.05776701329860194
PENICILLIN V POTASSIUM,0.5,-0.020153148194266543,-0.008778149746011025,-0.008393377202848364,-0.09266574423618537,0.0217420878734581,0.012771084529447443,0.030509863679891763,0.06156165190031453
PENICILLIN V POTASSIUM,0.85,-0.0174746268547065,-0.02660350988046848,-0.11143600843890288,-0.1234836232461619,-0.009493241737984106,0.004525572790055449,0.033506703010088464,0.07935559687702504
PENICILLIN V POTASSIUM,1,-0.019560323863364884,-0.025360582817358004,-0.12140665759774887,-0.12287051711951001,-0.039251670216732336,-0.015318293522174113,0.02705821307645496,0.07976179667607725
Perhexiline,0,0.00447782363954016,-0.02162401772322252,0.00781570744699929,0.0029801966403744332,0.07286698100539016,0.06570593846663521,0.030812908402127727,0.07238283880676376
Perhexiline,0.26,-8.716854760647296e-4,-0.023279403414460144,0.009703041846893481,0.011386676641625864,0.08391513967653517,0.07398872705922445,0.03727871604667601,0.08283636269955832
Perhexiline,0.5,-5.038696920167128e-4,-0.02904187006338328,0.013675556689887658,0.03410540926193858,0.08947110586887148,0.08087420575717262,0.041773110400333935,0.09010885124352376
Perhexiline,0.85,-0.001828473320983322,-0.024041638399311862,0.038473945596050864,0.030067005029557742,0.1077484799400778,0.0951389093493447,0.06492426937141373,0.09842857797288931
Perhexiline,1,0.0011640266868082213,-0.02173865999804985,0.006336927014894241,0.05852001475567463,0.10166531716630647,0.09983112697053896,0.06883678240332486,0.09925588133297986
Pevonedistat,0,0.04548610910368819,-0.017443772875501255,0.032843092964718566,-0.006378071469745964,0.08806445548527181,0.07639102285579512,-0.008334070707557205,0.11573271284093191
Pevonedistat,0.26,0.034267462487403755,-0.021203949276231503,0.0679071896709036,-0.02589205566998785,0.10572657305116165,0.08777983696794306,-0.010456074833576618,0.13259178140279224
Pevonedistat,0.5,0.03747938529868085,-0.023280779297001317,0.041741449751343654,-0.017212215389357393,0.1150250564699681,0.09601538056164653,-0.007463822654527235,0.14193885524133137
Pevonedistat,0.85,0.043350895916594245,-0.05962551154768031,0.037501733529619045,-0.02395876607950093,0.17549661993397553,0.1335883790835893,-0.03927461015899384,0.1922538876347204
Pevonedistat,1,0.044606340757146756,-0.05203254118541252,0.0070413065824045185,-0.014189326657754677,0.18210323656535904,0.14704689752232616,-0.04751088113065811,0.19917160212713925
PF-562271,0,-4.543140528274386e-4,-6.479143613964586e-4,-0.006730217274555717,-0.011867790312624886,0.0039180275482367495,-6.957274876922084e-5,-0.030926490257532736,-0.021331488061786075
PF-562271,0.26,-0.0043975114060255185,-0.004293838160406821,-0.022915777628822815,-0.005808965005221019,0.007391276060551479,6.663003314771616e-5,-0.030770425422958308,-0.023883027777824396
PF-562271,0.5,-0.006449344269612512,-0.015043092860124967,-0.01772570825466652,0.027094139452073077,0.018366835094131864,0.003991036199013413,-0.03294378616855633,-0.03110029818642687
PF-562271,0.85,-0.010188043201010485,-7.878392131382083e-4,-0.01490659423543391,-0.04009332276414093,0.025142730865563234,0.01921376844625519,-0.04687895129214804,-0.015922359837960885
PF-562271,1,-0.008180081247071026,0.0055432430652812385,-0.003299626883586911,-0.013823741361088528,0.0250683272100847,0.024251722463055736,-0.03770807096283971,-0.013100838014028409
PF477736,0,-0.02291337242867919,-0.021130156277409353,0.034102167139451,-0.02471174710960998,0.034985874525945954,0.023716362921004177,0.04996194806205551,0.04823647838948696
PF477736,0.26,-0.02283441073361951,-0.024687954263271132,0.04680919852847055,-0.03402981556636206,0.04399874814215072,0.027917397031925136,0.06167895328417534,0.055651526127525226
PF477736,0.5,-0.01942487005070758,-0.031854494995977346,0.06723978984925294,-0.028316802366270728,0.05481960506204953,0.03693483906591287,0.08025312392531958,0.0651258441103133
PF477736,0.85,-0.017512784103646047,-0.03133312109069819,0.06310762145347282,0.0040281944383038885,0.08472740319401922,0.06679895400626557,0.0863919504219284,0.06861346487337176
PF477736,1,-0.018027039465135904,-0.029234443075590772,0.03099177860545571,0.004165256709896507,0.09663523117081026,0.08229107922472143,0.10082446460857099,0.09240716758727542
PHA-793887,0,0.0023671747403786777,-0.04829498484717319,0.005038866859837313,-0.020149131783149712,0.03275258637428233,0.02308226241419814,-0.045090543762510246,0.03620591363238246
PHA-793887,0.26,-0.001553192741065317,-0.06607060242215049,-0.01037932442401357,-0.04300472899774924,0.03974887687492032,0.026825089317441077,-0.05181393460554232,0.041754417927035103
PHA-793887,0.5,0.0020906054935708753,-0.07763562755728244,-0.02080284640226757,-0.023725336470437938,0.04306687958152773,0.029106433534771436,-0.05770451262326307,0.04700591401587399
PHA-793887,0.85,-5.593221485311127e-4,-0.09564658297006372,-0.12110470409770005,-0.06291463270041187,0.06552782334951399,0.038593188432275646,-0.08158798818723571,0.09124206655599408
PHA-793887,1,0.001275936818451452,-0.088427447297784,-0.08826213657582117,-0.08148061362385395,0.06978512696838855,0.044786065094076066,-0.0682202526738066,0.10495710134701217
phylloquinone,0,-0.04584088101734409,-0.042796216672647755,-0.025412240768436397,0.023062051300791416,0.0459458359202418,0.0477795184460758,0.01201448081242673,0.07400796731307173
phylloquinone,0.26,-0.045370953823639204,-0.049170696763287045,-0.037692493492202134,0.014311430300748657,0.054361411606480906,0.05610563723700335,0.01273431824263848,0.0842142338750905
phylloquinone,0.5,-0.05635082525319256,-0.04893197891656287,-0.02277554409081442,0.0592111006467362,0.053995771456329604,0.06321919465649119,0.01240203415046445,0.10370428275256548
phylloquinone,0.85,-0.06792782300338611,-0.04577901723862049,-0.09808262553034106,-0.028676255644728938,0.05631878092650948,0.07611074885740671,-0.018775015228803045,0.11222798086007393
phylloquinone,1,-0.07267797235841823,-0.042440602602518696,-0.08804957392840738,-0.0350988956032818,0.06023850867545811,0.08585991454474415,-0.034344814952559734,0.10304913251330501
PLX-4720,0,-0.02290608745254986,0.011657771935307473,0.006613237951804801,0.006816830782975991,6.643086780552862e-4,0.0026306214859389797,0.006553140302582636,-0.017082310055798043
PLX-4720,0.26,-0.02858723785641674,0.02221531190368862,0.003192526074612317,0.02548833278042924,-9.795364102514082e-4,0.0025001179231004997,0.011255056576721715,-0.018183380448263106
PLX-4720,0.5,-0.028428146705548885,0.02716486150254816,-0.026182557007730416,-0.015526401788259236,0.0015395785670324529,2.1223474327023554e-4,0.021710989494617996,-0.024027810312687976
PLX-4720,0.85,-0.027723684355800655,0.014289535069748137,-0.039351382910132696,-0.09185983577258411,0.02505491094798893,0.020909538978619926,0.03458501199397901,-0.01787628731507014
PLX-4720,1,-0.02780168911146491,0.020428636317308454,-0.06989026866040625,-0.07301942793574699,0.025157762480136132,0.02993499962167825,0.044499060778901395,-0.0036111896346766124
Podofilox,0,-0.029036356753307638,-0.01678641266079685,0.07566881264742845,-0.06965978140760079,0.06736818192866535,0.039051399418537296,0.0029268016941838624,0.08988147824544697
Podofilox,0.26,-0.02995336727127908,-0.015839579260287572,0.07062408403607122,-0.053682641134446964,0.08039291783061643,0.0487965032646753,-0.0018252565968997075,0.10042262604897131
Podofilox,0.5,-0.02100978058695694,-0.007473420048267354,0.031140437568132628,-0.049459786146171414,0.10487429995254074,0.05626665624284853,0.0018797545995712342,0.10735523030231633
Podofilox,0.85,-0.01881727379927655,0.001651664105315537,-0.06183916494702301,-0.06280378034865727,0.1427130612054285,0.08768758796032106,0.011316396069281094,0.14921518674506123
Podofilox,1,-0.021890165803016056,0.022313864462908832,-0.13503897459009698,-0.07685760168273795,0.1454986190202202,0.11032182228572876,0.019375717926713484,0.1530452685221684
QL47,0,-0.02379787710369999,-0.04410149140866799,0.009005527147946306,0.020225215220099298,0.10882287528425166,0.10285896945142116,0.14062781174418382,0.1977546588792597
QL47,0.26,-0.02694852991087316,-0.04312222078359659,0.02806048617800048,-0.00684887087758357,0.12721229393772404,0.11625623669504359,0.16258641100970048,0.22820934323855463
QL47,0.5,-0.024856594471107458,-0.03658716354910047,0.018063196627779547,2.87763731405479e-4,0.1385481418828871,0.12806605129459195,0.1824681331528987,0.25521737323406124
QL47,0.85,-0.021350191648677515,-0.017790683431941005,-0.008326938437412033,0.022416504509634453,0.1724599818068406,0.16093815376681514,0.17360151777106772,0.2808267928295361
QL47,1,-0.02077119327516489,-0.023893372689922924,-0.024898025380304414,0.01685266353650345,0.18901229996142593,0.18030665302691345,0.15770583273613434,0.29296523265044944
Quizartinib,0,-0.003944503546196377,-0.016542906752859216,-8.736949202123567e-4,0.006983947523162359,0.0931650043613229,0.08497597117305407,0.03506081773263613,0.10337845484683071
Quizartinib,0.26,-0.00648051765989856,-0.020465027629949322,-0.011707442879621584,0.017659754214619645,0.11019876651366048,0.0975731884363148,0.04361969763198606,0.12067771764402575
Quizartinib,0.5,-0.006023219352590244,-0.024614905105722926,-0.04166944820371443,0.056148022116673094,0.12580719385421749,0.1105512776393606,0.054213340490202114,0.1378742920644523
Quizartinib,0.85,-0.005809244723505849,-0.031520533157723386,-0.08695882100791531,0.01714112657284554,0.1515372063995153,0.14592586646872913,0.06523219312620317,0.15006652885738367
Quizartinib,1,-0.003828024946404831,-0.03106560664543348,-0.10722309828979022,0.04694954499428245,0.16506227817918337,0.1590597324532477,0.06829125849171182,0.16581484516709008
Raloxifene,0,0.014765607196983,-0.0331906169835321,-0.003714658235419094,-0.01839645974614,0.08488721397015164,0.06997899646507122,-7.146406029301649e-4,0.06543446351741725
Raloxifene,0.26,0.011043159636008923,-0.05013661209510797,0.008349925996802598,-0.064190171017676,0.09516145545824575,0.07767916700736638,0.0012474728534794686,0.07647158548022352
Raloxifene,0.5,0.01651446721864579,-0.0647952466773299,-0.008099873805089971,-0.08567393330280344,0.08698829692372205,0.08213889816228799,4.445296138575417e-4,0.0915550856158667
Raloxifene,0.85,0.0065496829500333855,-0.09115967671193377,-0.033896873160624785,-0.10982978666185117,0.09101057681127825,0.08767235355716803,-0.001379467127644749,0.08325820155127414
Raloxifene,1,0.01141225353402055,-0.10223940103557749,0.006688234801520375,-0.08276632191509731,0.10180709146853908,0.10952866660670668,-0.007216370592612223,0.08514801866666181
Rifabutin,0,-0.059595803862348064,-0.008394762876334429,0.010948450964404787,-0.04310359329425003,0.0018445554817026538,-0.011278097733661015,0.010315539232275774,0.029958238734088545
Rifabutin,0.26,-0.06141992701248524,-0.012295952193822865,0.016279245039086433,-0.05901806313500694,0.005957502729100482,-0.011020848971372985,0.012502243538966914,0.03526683741661105
Rifabutin,0.5,-0.06087875668401284,-0.019202276243573485,0.029837689193475504,-0.021008752868316712,-5.858769945232912e-4,-0.01636579864907506,0.010219435784010888,0.047216854582126454
Rifabutin,0.85,-0.061289265288809944,-0.004807968816907954,-0.039833849071718615,-0.08072917725312717,0.0047197243379010385,-0.005165305651115636,0.004444362416926923,0.03935472714082378
Rifabutin,1,-0.058913349821308386,7.460379893841709e-4,-0.0650193513691859,-0.058937074567928356,-0.0018548380746330323,0.005577413279315841,0.006554876211794541,0.042319858835607654
Roquinimex,0,-0.036617573990652276,-0.007871397604073863,-0.007669136442069067,0.035114589344959916,0.03152213246961182,0.038506933666840264,0.049629045944859014,0.06362068381153416
Roquinimex,0.26,-0.03862412364470702,-0.014133749822067655,-0.0011547107993190346,0.04295028989430946,0.03835716144337518,0.04154483652676729,0.05812978069604247,0.07505144472615445
Roquinimex,0.5,-0.038261471868166134,-0.0021000067707372507,0.0356525714869253,0.08939211669664178,0.05063606844569789,0.052675550240393006,0.07319434088102315,0.08240378143065281
Roquinimex,0.85,-0.03887298296039851,0.00820975196497496,-0.030082262643600956,0.18443665935353717,0.05496087299212338,0.07766441180888087,0.07758895755243743,0.08799559604552158
Roquinimex,1,-0.0395836360902671,0.018049336018320705,-0.07660796767559912,0.2299821207060048,0.054223076617637186,0.08440957456651499,0.07666724718440847,0.10363610439641321
Rottlerin,0,0.02345597925299053,-0.008395981909606921,0.02345004393279843,0.025343089927303355,0.17575025512371115,0.16389191013640056,0.04560888104190167,0.1474480483319914
Rottlerin,0.26,0.020046288975357863,-0.014345227898808457,0.04219399361947315,0.022248158626340324,0.20616847357510787,0.18641113873410856,0.05594840753810905,0.17253068365183494
Rottlerin,0.5,0.020382857930036725,-0.006665347733665903,0.044581185436846325,0.08720361899773342,0.22829506474326677,0.2088697952450212,0.06803763827530927,0.1977845449852431
Rottlerin,0.85,0.019458133500395856,-0.009434857610087366,0.08424785307658834,0.08604895837334434,0.26110363978045575,0.25251639617888555,0.09307576028744009,0.220955550923695
Rottlerin,1,0.017309266825971743,-0.009863441180934284,0.06266628508174743,0.14322054611225177,0.28174878068440773,0.2680237855172872,0.09732724549739506,0.2246929956768106
Ruxolitinib,0,-0.009584927291821968,-0.017663756425268913,-0.01625027424996028,0.016895350755796932,-7.56622616213621e-5,0.005022115401576634,0.020911870552995062,0.026170561218223493
Ruxolitinib,0.26,-0.012705113063205799,-0.014260977909065196,-0.02993046992203089,0.022030096993655268,-0.002146753989049183,0.005286975284680886,0.02812020134223102,0.029900715079298888
Ruxolitinib,0.5,-0.01208753866669689,-0.015373104938782797,-0.05421271983276266,0.0012881368506343926,-0.001189235226982404,0.005011754216685298,0.03724878526147521,0.03490787894603052
Ruxolitinib,0.85,-0.015802199102904497,-0.008717204485848848,-0.09148068072604698,-0.16233351563533363,0.015523767842278303,0.01853606924614328,0.021201498596386634,0.032208633044333856
Ruxolitinib,1,-0.01390992309446522,-0.015591386317864367,-0.13797551212213993,-0.17782724600827476,0.010858975902870386,0.02215143202232901,0.009438628729411681,0.053813967950614335
SB743921,0,-0.06495333436310724,-0.02548929504259496,0.0723840839274215,-0.0744160449777225,0.005501001225845856,-0.017399870000998702,0.03400265266012154,0.020072216488001365
SB743921,0.26,-0.06351580128072455,-0.013964901749555047,0.049466670231595664,-0.07432739450164454,0.008439000687754787,-0.015508521237854653,0.034797663280565466,0.01596752210436815
SB743921,0.5,-0.05470700203168904,-0.008116758601004852,0.013755810542538648,-0.12502946672167262,0.03096326993868908,-0.01785601611399247,0.04833928292829438,0.004060669579253749
SB743921,0.85,-0.043676399869220464,0.024926109032923235,-0.05104959309579222,-0.1984056334275178,0.07883644008253683,0.021389078494840074,0.07597007647762949,0.044330335310689764
SB743921,1,-0.04483261349951624,0.048130085117893476,-0.03363341338500607,-0.25885050941888965,0.09694007817423615,0.048040388671139696,0.09308387963558862,0.042086743180270086
SCHEMBL1564574,0,-0.02039589810272155,-0.005628238030806653,-0.014018370993719853,-0.0017484900404869579,-9.50881935910496e-4,-0.0013653561611114337,0.023334111299495856,0.0024838699721851875
SCHEMBL1564574,0.26,-0.02465720689824584,-0.0058778508959560225,-0.029005168042581866,-0.013116861775696601,7.370691517503051e-4,-6.645100711143607e-4,0.02883428054055898,0.003250388502574586
SCHEMBL1564574,0.5,-0.025466419019531582,-0.01769422155373837,-0.03390048021381458,-0.060677516431594906,0.004769900535238445,0.0035533553904973443,0.04118320218487535,0.005502727086608938
SCHEMBL1564574,0.85,-0.028376297904754606,-0.010949688415300465,-0.072855219266838,-0.10385967683208647,0.011054205062532824,0.01738021279785892,0.021831202552318588,-0.0027122072319367523
SCHEMBL1564574,1,-0.02614810024859721,-0.019497093203993704,-0.16788193602076068,-0.07667530774628822,0.019147892561929985,0.023941573658922813,0.018402539521469363,0.007267172062499331
SCHEMBL618594,0,-0.01889091763805031,-0.010281974792366278,-0.010175214678421628,-0.011135849048860969,-0.033198498723928827,-0.03285597034889272,0.005022500416147721,-0.01829728713980619
SCHEMBL618594,0.26,-0.020109975420227695,6.795324124199563e-4,-0.0517322217073386,-0.017726455744871975,-0.04164491377541872,-0.038228184626857384,0.007624955021567328,-0.01902279095532022
SCHEMBL618594,0.5,-0.015319623920904782,-0.0014938343350019531,-0.09798687136095803,-0.07987824014785529,-0.04715761185096416,-0.04744385007891934,0.01034220021810146,-0.026034628819744367
SCHEMBL618594,0.85,-0.014199493692775258,0.012873769922056086,-0.15955467727991732,-0.16389319224635934,-0.05641500233804698,-0.05259902371632938,0.01841015500514668,-0.0410700795509512
SCHEMBL618594,1,-0.012369243022774068,0.022021827808220356,-0.18831049676724304,-0.14912621886283303,-0.07790419333696263,-0.04531701472869228,0.011482453342247265,-0.046541873481657774
Seliciclib,0,-0.021412399571203857,-0.005211556987965435,0.01498848933133702,-0.026232021756299417,-0.018284217184671752,-0.02412893222616715,-0.03199093506795046,-0.0199764467337307
Seliciclib,0.26,-0.024331690753330075,-0.0025077602265034522,0.014331449630131343,-0.031165433025248133,-0.018629211481073597,-0.027654181388403122,-0.03396473215833815,-0.020778122092268838
Seliciclib,0.5,-0.02420702597976687,-0.011265740597363866,0.017751578357923882,-0.04288410396797599,-0.01655027450664279,-0.028385621683699815,-0.03987262524560431,-0.024029754829765437
Seliciclib,0.85,-0.01975039956570847,-0.028829208922005124,0.00841040318594236,-0.14870186966089963,-0.010952051942984186,-0.01295796650129059,-0.046639941090316515,-4.2019053659678196e-4
Seliciclib,1,-0.018278351027944978,-0.01751436294636936,-0.004556186159514709,-0.13828860947329086,-0.010600657344871553,-0.009245131819633618,-0.042141158701556165,0.0175663630663456
