perturbagen,threshold,max_m,max_c,max_n1,max_a2,max_a3,max_ap,max_a4,max_c5
Neratinib,0.26,0.08989869849812034,0.08375237881067976,0.09567193669633237,0.11763859758599804,0.2575443946501561,0.18433230430952732,0.03997819213526596,0.2105523621840108
Neratinib,0.5,0.08237024926816718,0.1052700896715269,0.2277375253609878,0.27329096054467256,0.29097337393244077,0.20546067619667968,0.047416913500489266,0.24263997635426504
Neratinib,0.85,0.08177138513030405,0.14318102828585144,0.3212455158808288,0.4825323455703128,0.3428802072930622,0.2552509041117822,0.06463623565485598,0.2771990269950701
Neratinib,1,0.07953187111550118,0.16332288512932563,0.4160601871312228,0.5588318260033939,0.3600420774032353,0.2585369385796035,0.14899812656217212,0.2665542044281739
Niclosamide,0,0.12543613093048664,0.0647372718056134,0.1869868149418002,0.13031605807956761,0.45741851888456303,0.43237118665617114,0.21163637942444197,0.47377869310597076
Niclosamide,0.26,0.12440602507436176,0.0894756834879833,0.27998198553049713,0.24230658547986308,0.4995605415669671,0.46722495651654783,0.2555155647099981,0.5346641526784391
Niclosamide,0.5,0.1288459314585854,0.10090490789180645,0.3339301777038804,0.3015570085227036,0.5345244342344995,0.5022503471495325,0.3176417376835049,0.5701290864163437
Niclosamide,0.85,0.13417442993690498,0.15001744939293465,0.4162462487645638,0.7725456787046556,0.5893279686309937,0.5419130358562745,0.406773423511579,0.6092000080149255
Niclosamide,1,0.13520915919355694,0.1426109462586246,0.3970289246585629,0.7845272537374876,0.6074680891061829,0.5648048373670381,0.4415713600263273,0.6046914440772939
Nilotinib,0,0.052920050722313663,0.06655422822484007,0.21596486103028478,0.11571712713705454,0.2661021914105996,0.23444394043913622,0.33870017419242787,0.38762353812596906
Nilotinib,0.26,0.053481576575594256,0.09696022664366447,0.32436500561800247,0.20194398155514698,0.3095308826036202,0.26539872681111454,0.39085061558302825,0.43773325123778223
Nilotinib,0.5,0.057433334220965415,0.14188611156700479,0.3900164345814205,0.4485290403681259,0.350442685760441,0.2925245796416698,0.44564462839227975,0.49068108532489224
Nilotinib,0.85,0.06250591802797209,0.15804441836635455,0.477166616277122,0.5091716397477501,0.40437766679925746,0.3704500680150771,0.5034160828525315,0.5301546763717443
Nilotinib,1,0.07031685168246947,0.17518564091095504,0.4728075431530091,0.5316199362227065,0.44223159978813736,0.414266878183674,0.5461007775654311,0.5445293562828248
NSC95397,0,0.09791196654787528,0.07975152322341125,0.12139538877560209,0.022869031387857282,0.22610566341262298,0.18997039873096813,0.13363946235948607,0.27090997096157987
NSC95397,0.26,0.09908183298764481,0.10298798773090127,0.21061858261176586,0.08366922581745373,0.2553671699465025,0.2147937457991117,0.1590122878601957,0.29874104576309307
NSC95397,0.5,0.11564230202694596,0.1318856498911475,0.2736016679264086,0.2769894359234928,0.2759827153188504,0.23401523779023692,0.1945150655559102,0.3323671853424164
NSC95397,0.85,0.12290645081622116,0.1360157801417904,0.39818687127832736,0.4492936230292126,0.33701367571218827,0.29080208748215214,0.3102412081838058,0.3998312809847955
NSC95397,1,0.13309743550308492,0.15459980242452287,0.3983268099414303,0.5683895368566196,0.35811095093721135,0.33037929985206366,0.3047367643719665,0.3863766038288002
Olaparib,0,0.0630767912948092,0.0620279160861972,0.07386688133277627,0.20255637683336625,0.14794923750321795,0.11843793251639045,0.10581000872302974,0.16755623278289164
Olaparib,0.26,0.05411797889894274,0.08212932158381789,0.13958365372861076,0.28400947229927515,0.18360521892695464,0.13493904285213135,0.1291687312100854,0.2011672137777681
Olaparib,0.5,0.053055758233319636,0.11858340648977662,0.28683159098662164,0.3577528759989272,0.1959361622710487,0.16111690154707903,0.15896010778331135,0.2452559708817478
Olaparib,0.85,0.05153948448933737,0.11459050915370539,0.6346591029943304,0.4848712861630063,0.22144973068865387,0.1920781552775545,0.22209004010563096,0.327991989020903
Olaparib,1,0.06193988508702286,0.13492300588765124,0.6937358263046711,0.5506194474361479,0.2479837554448109,0.20208480913760038,0.23302250857993473,0.3449052913646728
Parbendazole,0,-0.007062656213934416,0.009560948964104664,0.10162067246896735,0.06365233771605047,0.20390918169978448,0.1870716488025892,0.1254964389229397,0.2165890171692732
Parbendazole,0.26,-0.0018031030394976416,0.008304086161857181,0.14923378239845053,0.05271901021621061,0.23932993309142012,0.21299493500861708,0.13769287823171844,0.2495949619900883
Parbendazole,0.5,-0.0021615149598178504,0.009180693788102974,0.28824925137442764,0.16883574260854475,0.28790881584038425,0.24588525709413214,0.15589525170711732,0.28409450034870903
Parbendazole,0.85,-3.320778836599241e-4,0.052186903282211296,0.31361019035657606,0.10738744114518672,0.3306279013825775,0.2607841235405239,0.19021232735276192,0.35093924062056636
Parbendazole,1,-0.0014413073879326547,0.05378675091385294,0.3045066596318528,0.04445605174677449,0.35278467440572137,0.31188728448526115,0.17654141396697742,0.37213706621584797
Pazopanib,0,0.026576309822424864,0.05455457384203699,0.05538481362247136,0.07841261554646566,0.24370365067142705,0.2187609604100499,0.08049397302933299,0.24769069803758484
Pazopanib,0.26,0.014146627045309028,0.08004236405163889,0.08635547326262707,0.14516738851551483,0.2848274948815296,0.2509898594385928,0.09022032380743406,0.2872683084157256
Pazopanib,0.5,0.017337408401801615,0.09044377541508244,0.1951504143445263,0.25995899805138206,0.3016961405008234,0.2802789760566836,0.11803945327138946,0.34060857310248677
Pazopanib,0.85,0.043834183819304574,0.12329059186142101,0.3425346796175653,0.5166749562408268,0.3692932849757022,0.348107554722158,0.19040321870666574,0.3948132332575061
Pazopanib,1,0.04191500787109143,0.15247160215688102,0.5757555351003053,0.5066298775236647,0.3942458524444946,0.3728583153944705,0.2104173374038527,0.37056179272935436
PD-0325901,0,0.12439147049835061,0.08897628922502085,0.14878312163960863,0.10553177089142339,0.15833048434010638,0.16736556315348183,0.09506070242822694,0.2529305832348522
PD-0325901,0.26,0.12199499607380174,0.09302602397611173,0.27664090350649506,0.22782302639241359,0.2071527326819904,0.20048688201692996,0.12550303298697438,0.29563026613735777
PD-0325901,0.5,0.1223937124044196,0.10301466847336753,0.3808202916406199,0.36559354011149464,0.2822957532563976,0.28401965280149377,0.15936467261611553,0.35644777752751494
PD-0325901,0.85,0.12601512364537193,0.12300285848686097,0.5711826248659256,0.5631324021338142,0.3487359653130819,0.32394703617264753,0.22940947380140633,0.4357517095562604
PD-0325901,1,0.1288644784936263,0.15829277270673814,0.5541204110167839,0.6525313584900093,0.3660010621387817,0.36398382911428423,0.279580691534271,0.4287552627390026
Penfluridol,0,0.11301656079266963,0.0657118600369022,0.11504599558228769,0.08737294712294759,0.36117308954581634,0.325511955741024,0.3511366656168716,0.42307020128139816
Penfluridol,0.26,0.11780417462927621,0.06771567120692266,0.2011866449030238,0.12646183555906082,0.417659198909794,0.37235830338670267,0.4095250647898815,0.468571596199309
Penfluridol,0.5,0.13210021232279773,0.06962258184621022,0.23783393342417483,0.19129575996571416,0.4573796104138188,0.41055475145848186,0.4495918761479852,0.5013138593681745
Penfluridol,0.85,0.14553138195375728,0.09077462101019321,0.27275063242357583,0.38903773717738716,0.502786625410013,0.4538065081251519,0.5036132802862386,0.5376971534983946
Penfluridol,1,0.1443316397471798,0.09077936962384164,0.2694907281363369,0.4215207368033322,0.4874653132795857,0.464201614445799,0.5072597320830821,0.5365951353864147
PENICILLIN V POTASSIUM,0,0.05892334253023034,0.03581414480226508,0.047494731474627586,0.07419320825286442,0.09335403701327465,0.07234098338395291,0.07406975306383377,0.12744689509994334
PENICILLIN V POTASSIUM,0.26,0.05896121227729185,0.04101404158801457,0.1040601062101525,0.09250883462341368,0.1135601950619451,0.08506713089211608,0.08425738318849749,0.149864827050666
PENICILLIN V POTASSIUM,0.5,0.06962877728046328,0.038771434413702364,0.1998849576325786,0.15494228662687695,0.13488874136630524,0.08820286305257688,0.09222118205427719,0.1622702783185208
PENICILLIN V POTASSIUM,0.85,0.07430406191801178,0.06932715603579617,0.26140741719066757,0.24537877667723304,0.136678511880776,0.10604185570849199,0.13446389532934988,0.17971507500886538
PENICILLIN V POTASSIUM,1,0.07418987766280051,0.06286685184887315,0.3254252687839196,0.2551173567792744,0.10624893624176276,0.08714928283415889,0.13834197303941495,0.19252492051381997
Perhexiline,0,0.10810168321106396,0.06184708540405174,0.1311889080152708,0.18016564129557858,0.3582077761529627,0.3325466463222976,0.2165245450239129,0.47074853436573794
Perhexiline,0.26,0.10669647647409645,0.07368507503803562,0.23181671728983425,0.2647425672818723,0.39901818597394284,0.36355756962656643,0.2562803213197029,0.5148224443436996
Perhexiline,0.5,0.10758449207037851,0.0748760199262642,0.31295658002354415,0.400470006475724,0.4278203311656198,0.39236072806711414,0.2875576041481726,0.5408314753172446
Perhexiline,0.85,0.11766996380406654,0.10835151808739617,0.36065004851231675,0.5404184095160669,0.4857024941113186,0.43507081315761204,0.31175598255316705,0.5861794994414786
Perhexiline,1,0.11339604654804056,0.11751642079163356,0.3931268798160278,0.553175709531172,0.48193975212903883,0.4548975485919423,0.33475914137587814,0.5928098461997416
Pevonedistat,0,0.09247633360573565,0.07828335154810381,0.08946595203579889,0.051992942752713614,0.2402271721694346,0.22352879861008015,0.05365298895156949,0.24185760991778663
Pevonedistat,0.26,0.08272241003057026,0.09819031536467142,0.15076167203900165,0.08863152552356386,0.2802006436153937,0.2591775562805745,0.06720223187924212,0.27998651021355714
Pevonedistat,0.5,0.09138029153104837,0.10445600790697765,0.15645799589531023,0.27600985908512304,0.3165579952359727,0.28554524865704356,0.09678151935406025,0.3091838594648652
Pevonedistat,0.85,0.11084365339166476,0.07371593011315697,0.2204525146324904,0.4479864358701281,0.41898864853319756,0.3784994209734269,0.12453603808761325,0.3964818158427514
Pevonedistat,1,0.1232943384106624,0.10013605152766368,0.3856596981903799,0.5060757801786115,0.44557888649717364,0.3990758034764378,0.15297614562018907,0.4063978559151065
PF-562271,0,0.062489872705873764,0.06605594937324256,0.07983186847035584,0.064136262579448,0.14039206362290035,0.12567724943318348,0.05326205681051366,0.12317694193190752
PF-562271,0.26,0.05921039288078861,0.08095753534643668,0.1274817445332259,0.1643236455222167,0.17054653732914188,0.15179098812452288,0.06926841170114162,0.14878990520667174
PF-562271,0.5,0.060641065163877635,0.08476588694024775,0.25791233964756494,0.283326236701944,0.22161838495671,0.17417582249824617,0.08876223647672532,0.17474785504170617
PF-562271,0.85,0.0559790322030991,0.12454682562912163,0.7204838265815104,0.22975059789598393,0.24647740735398596,0.20103360581851748,0.15754051680180647,0.26613726829817513
PF-562271,1,0.059284809768768716,0.1359443099702437,0.739922672432515,0.350367827998631,0.26775121830986576,0.21892993051568205,0.2621508608651462,0.2760690859548235
PF477736,0,0.05983011137107986,0.09158041028611756,0.09693742918718987,0.0701679136328465,0.13923031213943188,0.13698769714504075,0.1907683574635742,0.14985649941745882
PF477736,0.26,0.057854133615222667,0.09679393447168451,0.1635799372276665,0.13648938585435674,0.16730291123825106,0.16194709885133227,0.21707158337245477,0.16867868350683088
PF477736,0.5,0.07575341895213683,0.11077205772716181,0.27879348516629154,0.22121217305370464,0.19902547954911323,0.1807325548553771,0.2544126785614147,0.19413139097659846
PF477736,0.85,0.07955181034686039,0.15082086750609294,0.4722600607973504,0.5786694827570884,0.29485729113610176,0.22324839371303268,0.3025869224915313,0.21923558579127303
PF477736,1,0.0780308964845045,0.1563392455480164,0.47531190723700295,0.5692235863381488,0.3130969859455118,0.2513938871534406,0.3570056033843478,0.28706220484478445
PHA-793887,0,0.06792190309483596,0.015808122476374534,0.08056529245787734,0.0395489708453171,0.17625839787963624,0.16763242377973084,0.06387172643709421,0.1804058227126482
PHA-793887,0.26,0.06714288605338865,0.021647773649866916,0.09805722952063553,0.15390880391911899,0.2020022599451934,0.1906177753090901,0.07059940277749048,0.21042058354665472
PHA-793887,0.5,0.08475161998780527,0.021437299903696628,0.25532238647281336,0.4357568169121981,0.2387092590891243,0.20467939950361586,0.08353034788140509,0.22498891258819706
PHA-793887,0.85,0.0841084801116763,0.03000647439586966,0.3190384779645293,0.6495990724573555,0.2619014006793672,0.22570955734236967,0.1196956617886038,0.2829509830009414
PHA-793887,1,0.09124073030073775,0.05476734565091398,0.44305428587691514,0.6430172550981199,0.29654097456321554,0.24082371182923348,0.15554527843935362,0.29765887827738813
phylloquinone,0,0.019253102649596066,0.03553564434879268,0.012136209437058393,0.08919172875765027,0.11966742465741462,0.12408097809389837,0.08248842399618747,0.1713822622252267
phylloquinone,0.26,0.024879295668526494,0.040157709093909595,0.010333325124104856,0.11938460895903161,0.1424478580217851,0.14300020474666614,0.09692712471744334,0.19893057087953464
phylloquinone,0.5,0.021038231713617083,0.04267964863140873,0.07157004797948205,0.1985944371249124,0.16049987224064316,0.15846976263016788,0.10766943018453214,0.24419835269792942
phylloquinone,0.85,0.016123567033919782,0.05951444370551023,0.0976772185744656,0.2812679710425193,0.17650481739978838,0.1930940584717196,0.1294250627847078,0.3071084506601669
phylloquinone,1,0.00871044151342856,0.079399935834967,0.1301681698466792,0.2856412884541092,0.19606199441112182,0.20637100442067607,0.14112982037794897,0.27855574612227985
PLX-4720,0,0.04065187678914186,0.09915607947397236,0.0955341538445039,0.09251701205897293,0.25111797502430216,0.25107714016016,0.06808581188334682,0.20346070655991846
PLX-4720,0.26,0.0322493071739065,0.15711899338244234,0.15335787134310483,0.2601744589431542,0.2890925867799519,0.28802167366519943,0.08007945966096286,0.23514771818761235
PLX-4720,0.5,0.032261113199364554,0.17444565267117138,0.209390186116107,0.3162168012451404,0.3130659841549204,0.3045387315432027,0.10131384823706943,0.2769706851933377
PLX-4720,0.85,0.032941257705128964,0.16740567517113697,0.46058896536940813,0.4070208267073308,0.32129239154459033,0.32577804954743605,0.17187034631621464,0.3099899299817094
PLX-4720,1,0.036078710640244815,0.22497281523770457,0.4699776144553898,0.5152706231314238,0.32232258011329473,0.3562612233498589,0.27865305536584567,0.2988076217532902
Podofilox,0,0.09138011237113403,0.013534220710914056,0.14080614889720383,0.04759461505099959,0.22697797864285058,0.21282218890516005,0.042364931387669835,0.22365172030164723
Podofilox,0.26,0.08787521173775956,0.022581344544338817,0.21666134413479934,0.1548353063062011,0.2696322629123301,0.24337553366991319,0.04452416853276714,0.2636832858732822
Podofilox,0.5,0.08861728372041226,0.053050507763243,0.20948673338762966,0.32814728759029876,0.3326892839805391,0.2940689243600256,0.04881775582578889,0.3097731980292026
Podofilox,0.85,0.09189967720497517,0.07817120126319287,0.2401004996728798,0.5637639904948935,0.405350954163749,0.37313074721678935,0.11150514131230674,0.385332661531701
Podofilox,1,0.08957627408632367,0.11682599384968591,0.31143562160936655,0.5567675844449246,0.38319023292984944,0.3825242310011893,0.11103635876562304,0.3845958132744521
QL47,0,0.00980880972867455,0.030145030098823876,0.11066993730060319,0.08735826010586589,0.23177843052019326,0.21599042382374703,0.2809094894833992,0.38699149820348805
QL47,0.26,0.010312584191806645,0.04691300251611674,0.2042980101990306,0.11092455484123376,0.26927163720630476,0.23985520724371936,0.3435291994259511,0.4281829082613957
QL47,0.5,0.009165878832779702,0.061475463026844826,0.27707178272377797,0.17791070855906282,0.28785878950421184,0.26090249873189925,0.3970419287039438,0.4608791091926946
QL47,0.85,0.021584295376684187,0.1884924775782994,0.3324852176744479,0.560343446326673,0.34577922681437506,0.31666507703477276,0.4606370375421806,0.5138141698111709
QL47,1,0.026146763631102847,0.18707484772711291,0.3738884616643221,0.5572384817931247,0.35596954013951126,0.3429401967659498,0.45835302299591585,0.5131160036864892
Quizartinib,0,0.08513444866645979,0.07530264725902326,0.1597951298018182,0.10014363065298092,0.2956139826461678,0.2613386729577938,0.15338389026424554,0.34422522132341027
Quizartinib,0.26,0.09065174853683451,0.09405898669657997,0.2561396439574956,0.1759452676384634,0.3333160206551869,0.29747907137965046,0.1765754180305716,0.38917947321335317
Quizartinib,0.5,0.10615796633406283,0.11095156571765617,0.3804757906750458,0.3814729661373352,0.3668354475448965,0.3373244508888421,0.2026404152048442,0.42536202452176486
Quizartinib,0.85,0.11716909361262248,0.07591478323907101,0.4074557598430662,0.5130799634311424,0.41597833036261816,0.3810936706116303,0.2797578117853477,0.4879780001559511
Quizartinib,1,0.11702832673578033,0.07404486411863662,0.40896389399971067,0.4947299515298151,0.42824180837497366,0.4088866988328325,0.3232093063256659,0.4880135507987598
Raloxifene,0,0.11218282564644685,0.07012286820118896,0.09842827397856196,0.08721193230521174,0.24095797576333242,0.2062330057164282,0.0729297856565758,0.2360535049995305
Raloxifene,0.26,0.1211355730875536,0.11350723304138767,0.20749987284686064,0.1647019729854526,0.2650264708736182,0.22872041701742135,0.10688380499088901,0.2738908088789895
Raloxifene,0.5,0.1264477998887536,0.11612855317564331,0.2847024428627819,0.3742185468847028,0.26379229316170605,0.24431208357659878,0.12708693731293855,0.31969283091016915
Raloxifene,0.85,0.1323935056580768,0.1423463317310649,0.383195158835798,0.5585312101369605,0.2816759037372229,0.2677016295259781,0.19500982278061119,0.36106841691924957
Raloxifene,1,0.12366269658852994,0.13313906989898489,0.40230518451498887,0.57609649630396,0.2874648302858205,0.27729162484495296,0.21943154982669655,0.4002737246565722
Rifabutin,0,-0.012574445795640042,0.04126072954566996,0.05740247326759551,-0.006684117572850678,0.09734554118293781,0.08459275809723878,0.051963713031667524,0.18783878165484263
Rifabutin,0.26,-0.01833726843485733,0.07027334396913053,0.11592348528019897,0.06390447896177702,0.12197774149802884,0.09926350738524939,0.0641155926732721,0.2122749587878946
Rifabutin,0.5,-0.009867081807884313,0.05610258528626483,0.1980523378351046,0.13641903670412014,0.14303047416668702,0.11802458512019669,0.07212825881895388,0.26960244272123224
Rifabutin,0.85,0.006281816265326051,0.14920441319707145,0.16980126852727803,0.22612784471152408,0.16597511982546814,0.16017165573921582,0.12583305028477346,0.2996098024389914
Rifabutin,1,0.018416990016141756,0.16996000820851276,0.09689396364517139,0.27328405359676916,0.1774507375628116,0.18858881483367043,0.13850849585438854,0.3351414929435852
Roquinimex,0,0.0468605006630332,0.05393545715477922,0.04743868686975597,0.10706886912809682,0.08129360364783564,0.06463018871824985,0.11403818317118941,0.12047492221068033
Roquinimex,0.26,0.026267337887225,0.07026028927403906,0.08784648103742827,0.15701242539168764,0.09290417995025109,0.06553447847776289,0.13199840946738856,0.14237659857292684
Roquinimex,0.5,0.03141991048382585,0.11318788322657505,0.21245196786122533,0.23596959411473073,0.11804991286685185,0.07736732758927577,0.15711884494861475,0.16072259431056526
Roquinimex,0.85,0.04207536469534955,0.08379802260516324,0.44963098609516744,0.5511273912174257,0.15013514563019786,0.15421490420853387,0.19945912988005732,0.18698615973323118
Roquinimex,1,0.04801302522745122,0.08950991093286674,0.4409202389492287,0.5576729677415874,0.18205865905335722,0.17776996504282097,0.20885356284635181,0.18824146116503462
Rottlerin,0,0.09045927356756871,0.05641556276491066,0.12265146245117972,0.1288546730473921,0.45741638336070595,0.4149036745489788,0.13125920158319787,0.46123188672863147
Rottlerin,0.26,0.08709025233527459,0.06183094617453037,0.19571533744721908,0.18004556054786483,0.5116062233356351,0.465820169502647,0.1684844978104595,0.5092954232870106
Rottlerin,0.5,0.10783911038295971,0.08749539726709779,0.28737597696139316,0.3306672021405018,0.539745050372525,0.5064209215259029,0.1902452868970477,0.5454664330957455
Rottlerin,0.85,0.11984657173880299,0.08585693385564233,0.3852275462591653,0.4314715696184214,0.5926422151508847,0.553414131388666,0.24177309184332355,0.5955885585504617
Rottlerin,1,0.1248470218128529,0.09649771999702675,0.346896657013093,0.440912960105236,0.6274045384901259,0.5841978005980645,0.2735653095996323,0.6046066418578036
Ruxolitinib,0,0.04112270394357805,0.0808500268575124,0.05886222759072252,0.1194287728549739,0.14737251149581726,0.15241197593689224,0.12210968303425394,0.2050147540187987
Ruxolitinib,0.26,0.04438453608547928,0.09843615348612358,0.09846212105267389,0.28494492815447725,0.17471525750473083,0.1773117104424215,0.15743584093119656,0.23504532868358113
Ruxolitinib,0.5,0.05104576468186981,0.14633255111017543,0.10855959240437575,0.3103274268949624,0.2084741918079525,0.20181460825576605,0.20208532334516718,0.2711494985591257
Ruxolitinib,0.85,0.04978185855682255,0.18776237605779494,0.19364800650409286,0.2700352307278072,0.213514204896182,0.20996605849702307,0.21755819420462935,0.3318360855971861
Ruxolitinib,1,0.06032526053176104,0.218446814758875,0.18317288098467144,0.35002831768939063,0.230951100774588,0.21983333783806502,0.22360246820055651,0.3680338404871689
SB743921,0,0.03192918487522793,-0.006030585722309823,0.11711644963756247,-0.03061716304714863,0.24888453002538852,0.20581091919531963,0.18004464182972052,0.3186626122736303
SB743921,0.26,0.025845704492993806,0.004041069087299897,0.17168250514505515,0.0023454939149517694,0.29600087791718,0.24303782454803946,0.22025662062181536,0.3627256755819398
SB743921,0.5,0.039451503489987556,0.03387753794964451,0.19073415689235662,-0.02149192116249512,0.3394552337419196,0.2803490078193266,0.2665346612556001,0.38695752387141047
SB743921,0.85,0.061034943684324765,0.08179281443022557,0.29348559972672245,-0.0494286114979327,0.4374491247523799,0.3466261554332111,0.3473196526357403,0.43599256332282066
SB743921,1,0.06058629938469232,0.10839702456740652,0.35910320757157743,-0.13857526371689843,0.4342746598844704,0.36397850742320076,0.4140054117429786,0.42935234145464796
SCHEMBL1564574,0,0.04024748473801459,0.14658411957686654,0.05822087428362286,0.10115874693453784,0.17435125770240284,0.14671980178288713,0.20966589874197708,0.24200226052426962
SCHEMBL1564574,0.26,0.0381013024043581,0.1618735765505752,0.07077422621749634,0.2097775248656774,0.20743291980097853,0.17064722866115442,0.24898761131797145,0.2834073048603168
SCHEMBL1564574,0.5,0.031297614881673416,0.16271511819206644,0.16979120540873782,0.3926715370094759,0.23937088182811164,0.20311842326834767,0.3077132930911361,0.31921107170629764
SCHEMBL1564574,0.85,0.04893637955404799,0.1934662071008007,0.17904934535654307,0.41066806882907,0.24490292626878907,0.22016987816055686,0.379986386635655,0.38806103474369946
SCHEMBL1564574,1,0.05643019515471043,0.19365102667306544,0.09886714576593035,0.45348480456614887,0.26195287632739467,0.22561859465488926,0.3987827856320198,0.3875624386992128
SCHEMBL618594,0,0.04807332037258134,0.0475169498134253,0.0565072248506529,0.062230475911478636,0.0469902707693111,0.045754825734227025,0.06857047750521449,0.09823941472076196
SCHEMBL618594,0.26,0.049965461202673395,0.0697639606048124,0.03562061848716721,0.13796955997579036,0.05174664494439841,0.053045382391702145,0.073586857315213125,0.1169309336895448
SCHEMBL618594,0.5,0.046033680757351765,0.0635636256930553,0.11121649672959791,0.22157727662892543,0.0564282853584034,0.058332943165293506,0.08371624151608187,0.13436868915544564
SCHEMBL618594,0.85,0.03449460785735335,0.07181278045772756,0.36686944418642253,0.29258730951819034,0.01208419620533544,0.02634728097667427,0.14101729815856953,0.13448429539177784
SCHEMBL618594,1,0.05141896037512128,0.10345112066381437,0.4331046848774372,0.39107967324339227,0.012136089957331663,0.04044367949391822,0.13990569674689027,0.1475774896424
Seliciclib,0,0.08385667421953578,0.06688725623739242,0.08105215157798284,0.09033258558186895,0.11297769348572094,0.1047039569461994,0.10369730695775684,0.16015770463940904
Seliciclib,0.26,0.08247247664612904,0.08120505866014215,0.17608764274628505,0.19313995918136734,0.14466325993074186,0.12790701108201724,0.1329501839049973,0.19364697281423174
Seliciclib,0.5,0.07440829257940394,0.10476028095706423,0.24716439959614792,0.2858330301549825,0.1875917392540979,0.1561032470898661,0.1863333353872376,0.22839836002046085
Seliciclib,0.85,0.08389566132086011,0.16771415882877155,0.3288503344625193,0.3078322663973188,0.22161277622675546,0.21021249773556186,0.23439758237033848,0.29789578401964445
Seliciclib,1,0.0785515905673821,0.17968512441234347,0.47278991857040337,0.41030858152300415,0.25816710530347586,0.2329915367614964,0.27758074691278706,0.3281863286275693
SGX-523,0,0.0314161320841156,0.026872577279728603,0.02859825960995243,0.10989986650333289,0.10718646176550307,0.10558694872318533,0.07384608421749546,0.1642237149124237
SGX-523,0.26,0.0254688190346008,0.046627777157414174,0.05366864465041871,0.2282016696165809,0.12678826017521813,0.1212531698265557,0.08758645976453831,0.18584626625136763
SGX-523,0.5,0.019433295303121996,0.04498806896508632,0.08108784885543789,0.2920365130248228,0.1505993413752787,0.14850641671652706,0.10138317019482553,0.22057624292005282
SGX-523,0.85,0.02225524991813575,0.11217478373134575,0.18107317368832632,0.6224205908152044,0.16281881950926064,0.1210207355241687,0.17951644490240548,0.25868516216076504
SGX-523,1,0.02847436455984803,0.13336521805135035,0.21146091248159743,0.6498735008813005,0.17557538633202271,0.14994395431965096,0.22243091365894677,0.26133495959023995
Sirolimus,0,0.10146888142706864,0.051314148849079,0.06954150410620313,0.10756585192147534,0.3054291559711296,0.27363724740478595,0.10219483168991746,0.23456584990915078
Sirolimus,0.26,0.10066882767362251,0.060635987434577154,0.12318963769817838,0.16227186455553974,0.3554760403146333,0.31524710425397384,0.12896034748978785,0.2753788833158795
Sirolimus,0.5,0.09919549155539152,0.07845048272500076,0.2549714254331166,0.41388162713401994,0.3820451291364843,0.34823829047051247,0.15451345615048076,0.32596030580037605
Sirolimus,0.85,0.11172218527890657,0.07427967650600188,0.4968755872720441,0.5647618948250751,0.4146148438360065,0.36722663684810913,0.2044401419948465,0.3823068609226779
Sirolimus,1,0.10849765671031178,0.08150824567808006,0.5604711234588209,0.56339030786171,0.4356383534546011,0.3846998921925033,0.3405065952921293,0.39689207386504927
Sitagliptin,0,0.11507029944403045,0.03534623446890153,0.07514324780118373,0.08469128941855572,0.33228434625911274,0.28831566345832554,0.07988203418862289,0.3016034780235411
Sitagliptin,0.26,0.12253652685538916,0.05249839352016885,0.12930597793871287,0.11673622851885904,0.3725296794442486,0.32452546674780425,0.0932952224117791,0.3387765961970422
Sitagliptin,0.5,0.13403870801674866,0.08610093331177782,0.09097148178719322,0.25362213625032626,0.41218425912614437,0.3537049755191013,0.12472853050270948,0.3654684204850418
Sitagliptin,0.85,0.15214684912513604,0.08914380433438827,0.10800941417240251,0.25008364994722776,0.47319664316330085,0.4121897114714478,0.18170376221209003,0.4599037182061669
Sitagliptin,1,0.1559818665871103,0.10131970603616403,0.1219723616755615,0.4692793542570901,0.4720458731770472,0.42154464688360804,0.199966399457724,0.4587764912532647
Skiii,0,0.07832135577047272,0.07024961650677543,0.10675206261405917,0.06813650845267587,0.3516003160529772,0.3173065539478487,0.055339393740568406,0.33675160479019595
Skiii,0.26,0.08093953703515834,0.08095545088029424,0.16412971510195046,0.1177507245265032,0.4074186941846828,0.3582096016847266,0.06436699961433875,0.37704219142101336
Skiii,0.5,0.08779937967903056,0.09450830321856069,0.18949362994863178,0.30742379185911645,0.43333466740031246,0.40297913362408655,0.07772189596632074,0.4201807276090495
Skiii,0.85,0.10787352858681597,0.11867475962079925,0.26404591843564534,0.608447016437232,0.4952155207563402,0.4368491860418131,0.1104891075625092,0.5187613308551026
Skiii,1,0.1190517798443213,0.12710642479445608,0.28987738960992765,0.5947646251803369,0.5257543136498712,0.4781740916798299,0.1498002867790379,0.5141675861309631
Sorafenib,0,0.06796959009316202,0.055344525577340715,0.07901027517348483,0.09326525337670966,0.39080149391521046,0.3457504189439845,0.12027000422215234,0.32410831980150073
Sorafenib,0.26,0.07056579270074602,0.08398524870271316,0.14653247997650584,0.1658616130322082,0.4446936189395305,0.38302141019976915,0.15799922933998106,0.3678021092547251
Sorafenib,0.5,0.06960002095897642,0.07985700430240303,0.24681189673500642,0.3698174624929039,0.48389283311703013,0.4251408001652335,0.1859486903176295,0.3998172837564794
Sorafenib,0.85,0.08377915291346302,0.09841940017867476,0.5488529972947517,0.6084530072249325,0.5030940012661651,0.4597746951167495,0.24120856968196694,0.45183277517272136
Sorafenib,1,0.08009599324521262,0.13162350252674915,0.5756390565086199,0.6811811098909115,0.5232917869953544,0.4755529218766745,0.24562984231499146,0.47327239806838584
