perturbagen,threshold,sd_m,sd_c,sd_n1,sd_a2,sd_a3,sd_ap,sd_a4,sd_c5
Nefazodone,0.85,0.03750861208285985,0.03604151098480606,0.15794878479471317,0.2848094896672161,0.08254503335737479,0.08327233081977654,0.07721840492349516,0.1046923822973305
Nefazodone,1,0.04040756404094493,0.03943027498391232,0.18793785362667945,0.3053854670664308,0.09466050867643866,0.0920276419454027,0.09696706468751573,0.10511193532804865
Neratinib,0,0.03472402125914185,0.04159968675031654,0.03203659710185317,0.0418254257362634,0.05906204563128396,0.05072004540847456,0.03118961394314824,0.055330961704539675
Neratinib,0.26,0.03498679789106426,0.04968843867270323,0.05761353775612894,0.08840308825705458,0.06553098786713989,0.05756362030149535,0.037594842356660066,0.06506723315354367
Neratinib,0.5,0.03565797549706399,0.05613182185404522,0.10737273160615285,0.16993784484631771,0.0717545865528753,0.060528497154143365,0.04691433873969303,0.07493869004335482
Neratinib,0.85,0.03630531418731684,0.06918831822344929,0.17239053328967008,0.2794311603297477,0.08392944871798716,0.07328023160066796,0.0666003093479913,0.09390531572287075
Neratinib,1,0.03597591773050771,0.07826469053355893,0.20095631970862107,0.3349900854947892,0.09388152670087095,0.07795598797627237,0.08374908967799635,0.0977152762145446
Niclosamide,0,0.06199073238924645,0.044127527597211,0.05967296947395211,0.04425043410705335,0.13449316103848374,0.12405762332307899,0.06096051372715942,0.14531912723245136
Niclosamide,0.26,0.0608760161454618,0.05169455870590513,0.09706405519648506,0.0761584100782196,0.14841876499073176,0.1359082426263769,0.07353471114918057,0.16151607052590425
Niclosamide,0.5,0.06387521409003305,0.060491328636225056,0.13634237845558167,0.11471445876265023,0.156801107875883,0.14768363859625666,0.09172532734212961,0.1734873344908336
Niclosamide,0.85,0.06747824410926495,0.0745797400363016,0.21667730454651923,0.23434121096970603,0.16675120772449079,0.15598574588782668,0.12557466919579113,0.19653284538696303
Niclosamide,1,0.06910797769381882,0.07725317732085239,0.22763822377714465,0.25381347934909293,0.16542203609511083,0.15835010173008263,0.15175870080938342,0.20235543562899724
Nilotinib,0,0.03714757762776068,0.03988137673618812,0.05614424459394673,0.04468657767458656,0.0765633577034887,0.06719280990153062,0.07726083601865505,0.11787603073089986
Nilotinib,0.26,0.036730392170831405,0.05043426482254544,0.09037497409878008,0.09032952772016532,0.09286037245386744,0.07902565278932563,0.09023443074178253,0.13594021076493995
Nilotinib,0.5,0.038651918465992585,0.06038340598773895,0.1363594467830196,0.17599792161021358,0.11240109854886235,0.09552678544570048,0.10607934417129251,0.1573197850687755
Nilotinib,0.85,0.04038216201981211,0.07923721745108366,0.23704749213497514,0.2821552955729715,0.1379851812007511,0.11756904798527981,0.1362673583839539,0.18419654443476702
Nilotinib,1,0.04297747165938492,0.08807324823575838,0.27945862423907425,0.29968365770250516,0.14671665487483684,0.12611345456979725,0.16060249615637473,0.18923661332504066
NSC95397,0,0.05812525827217912,0.04240563322749,0.04254513961109563,0.026951780585616918,0.11942412849188289,0.10854950956605229,0.05850148980136713,0.14127426875781365
NSC95397,0.26,0.05719631446421519,0.052513906306609605,0.08471337542862888,0.06543660036577098,0.13809391309141936,0.12357136067511035,0.06764728396131323,0.16088162993180857
NSC95397,0.5,0.06062892201393018,0.06267502027680348,0.12094590607666561,0.13213573243545246,0.158857495735523,0.13574707339625955,0.08005510660761965,0.18095076363409185
NSC95397,0.85,0.06398512376615725,0.06717679941996373,0.21452907633812998,0.25912778194481256,0.18619170683621422,0.15377247024064963,0.11609637018043668,0.20662826196689021
NSC95397,1,0.06540070283392649,0.07155536700403009,0.23016889273018304,0.29224527701467623,0.1902647213014771,0.16085147942484393,0.12393369424502292,0.1987548176940302
Olaparib,0,0.04257789169126172,0.03708372181884565,0.03803982924700429,0.06430500616360539,0.07338771175314744,0.07379454443360758,0.03919724690683912,0.08509354861572818
Olaparib,0.26,0.04336815608938217,0.04515981129642879,0.06973612009151171,0.111427659293468,0.08686960314809332,0.08398113606296995,0.04584445803928315,0.09981308624015076
Olaparib,0.5,0.046453851341501894,0.05632659231074793,0.12371828860542415,0.1751483648198942,0.09858240059066382,0.09583655748311204,0.05663994794184383,0.11974598019458442
Olaparib,0.85,0.047624873145927935,0.06495688253485116,0.21304407319934737,0.24752512005459204,0.12361358653003754,0.11448913334476234,0.07201870584037963,0.1467973179433155
Olaparib,1,0.04972099013783937,0.07544856037792383,0.2629314711652285,0.29035860516027123,0.13165397381215527,0.1297364175724157,0.07917045995101658,0.15759443798034586
Parbendazole,0,0.035309859128879954,0.027229722204845107,0.043608499385128764,0.07180076949736738,0.07303385384061006,0.07826769771138864,0.045833666058001765,0.0770406395294552
Parbendazole,0.26,0.03760741217770478,0.02858030390324417,0.07753150871547744,0.09041638355761526,0.085669148320066,0.08849523011583992,0.05343217619115679,0.08964081572401325
Parbendazole,0.5,0.037432387797382435,0.03489419956360514,0.1327388539633949,0.17620559453387089,0.09995404560365823,0.10164440082734513,0.064132042196585,0.10760778647644811
Parbendazole,0.85,0.03856408604303423,0.04265509988087457,0.23534365300311177,0.20057334779406827,0.11625690836891532,0.10887073679152512,0.09513430756712925,0.12414719031038442
Parbendazole,1,0.040114147435032076,0.03865559731184949,0.27081112376195315,0.2171357455811408,0.12698890688449377,0.11977697923720175,0.10981638330263702,0.13334643012986103
Pazopanib,0,0.031975419160928886,0.04232511299529386,0.04089058252790194,0.03978806788152234,0.08575413859823816,0.08178457021568573,0.02896898217912483,0.09812993484769296
Pazopanib,0.26,0.029291565136730424,0.05493270060359268,0.07734084818395043,0.06946814661393604,0.1004486292956824,0.09363419017651964,0.03309410751665601,0.11382949578289381
Pazopanib,0.5,0.029941268652895172,0.06872084834973827,0.13685404899320397,0.1575529133142009,0.11008167521724863,0.10362740454323792,0.03873165683504718,0.13102656742188604
Pazopanib,0.85,0.03819343918430687,0.07276480569775753,0.2470653314185709,0.2859031685608789,0.1275608468721403,0.11350258978125338,0.06749777478121327,0.15612872352400067
Pazopanib,1,0.03663183832158026,0.08461489993713348,0.2746006245698844,0.3039273541668507,0.1277507831618977,0.11762953405905942,0.08302665790126955,0.1502127736638783
PD-0325901,0,0.0400497823836166,0.034466836230220906,0.05329300405303437,0.05520501133548602,0.08769069102735565,0.09034705662167339,0.045004046332276657,0.11948245323460303
PD-0325901,0.26,0.04055447230927703,0.04282825694326988,0.09646875176887498,0.10979785502828737,0.10591069144484798,0.10421097120528121,0.05530251628111934,0.14144256168835118
PD-0325901,0.5,0.04067543014713876,0.049243214388314194,0.15625086187967113,0.20084339800933648,0.12881727625961195,0.12313361030096726,0.0669038240926813,0.16999165018841325
PD-0325901,0.85,0.042586521351303204,0.05690290456692663,0.216268476337178,0.3047830870573449,0.15029844049790722,0.14331801152214896,0.10680036539146535,0.22289008893212867
PD-0325901,1,0.04388121889356652,0.06882778404372022,0.22036272047160219,0.3189580012988183,0.15588233356083167,0.15192922843645665,0.12690510043565748,0.2276388390920777
Penfluridol,0,0.06993461385442902,0.06286978274265444,0.04042538181974068,0.05132985811735071,0.1331065586441365,0.1220243065188519,0.1217944727670155,0.16831924162385672
Penfluridol,0.26,0.07184285689022585,0.0683359833794753,0.07093987659391869,0.07571911263251695,0.15090228481441484,0.13978315788772397,0.14102561094908234,0.18529556918541962
Penfluridol,0.5,0.07527664241950582,0.07308131130798538,0.11379158311338816,0.09972125934207067,0.1583689680638716,0.15101099136688728,0.15715498333121428,0.20270713353106568
Penfluridol,0.85,0.08151864223358612,0.07630130567643999,0.16246169466106575,0.19835745533526994,0.1890229475151455,0.16350131216541075,0.19251169723827619,0.23345656956755687
Penfluridol,1,0.08240082654236144,0.08269336406026315,0.16433615910888535,0.22537295799341409,0.19233547612365254,0.1724580792627875,0.20422487171714818,0.24652416362223137
PENICILLIN V POTASSIUM,0,0.0479001447160772,0.026707774570261328,0.028787415480252623,0.03770599775307281,0.049525178092804704,0.043046112373008275,0.030140227974107377,0.056016430639769396
PENICILLIN V POTASSIUM,0.26,0.04703123078719302,0.033789393184336686,0.0628039388932256,0.06524413564573174,0.0584132665998458,0.04969015645029024,0.03666905016675103,0.0655233527406585
PENICILLIN V POTASSIUM,0.5,0.04969257637274471,0.04122444356838049,0.09532189663942299,0.1447719601933485,0.07008393820056734,0.06008053376951587,0.04920285821713695,0.07591355941331446
PENICILLIN V POTASSIUM,0.85,0.05570580217592803,0.07018900419382738,0.19152227571169186,0.20462280031869254,0.09668344740048362,0.08132690787424064,0.07216334537232293,0.08981560307771917
PENICILLIN V POTASSIUM,1,0.057774319960666766,0.08412223973115363,0.22757835180884337,0.21335800781749434,0.09963433840507789,0.09932076815460683,0.09098422919934712,0.09204328507845257
Perhexiline,0,0.053435657604651736,0.045941184288452085,0.0630844236649925,0.06409264213172253,0.13977818504790687,0.13014238298608,0.06440249022437466,0.17466551541049502
Perhexiline,0.26,0.055820329173094006,0.058149334870035235,0.11274031048613882,0.09596156528845422,0.16014504602095778,0.14769541792729868,0.0766992629044362,0.19869029838175414
Perhexiline,0.5,0.05473223450630409,0.06718409623773802,0.168598037110286,0.19148380436760565,0.17759237966302763,0.1653516257847713,0.08822142798105374,0.2209976382445998
Perhexiline,0.85,0.060507467193868965,0.08132592515229635,0.23268715650550595,0.2574720817136996,0.2028578220273875,0.175319773260865,0.11917570035154558,0.25102566754929456
Perhexiline,1,0.05876569026223693,0.08666007949496948,0.23433030283872266,0.2866362469011969,0.2004375489533651,0.195211984386119,0.14195049427520648,0.25526639736110934
Pevonedistat,0,0.027546772727012288,0.057318781212356555,0.033406521610461724,0.03190128189293494,0.06575971544051461,0.0635827573661745,0.03825185517363794,0.06679786054962479
Pevonedistat,0.26,0.027061973964047775,0.06971833892071427,0.05473966844143555,0.06077107507567725,0.07728049263082908,0.07409852198502169,0.045216268425414,0.07771955825935031
Pevonedistat,0.5,0.029472265501711413,0.07451954699427746,0.06779894108141411,0.15319797936569227,0.08905104656833508,0.08235816970413501,0.06113246159519588,0.09100795782389619
Pevonedistat,0.85,0.033841283248633613,0.08696132413228128,0.1110992894430494,0.24291199864762464,0.11470426259531662,0.11352907517861004,0.09902633999386465,0.1209144647717159
Pevonedistat,1,0.04009084060447985,0.09613670639334382,0.19074665410383176,0.2617430050000508,0.1253792887379507,0.11719108471626336,0.11754641299468875,0.12740571182822893
PF-562271,0,0.033094824380804994,0.044928272766934334,0.04072669843935755,0.040108559525232304,0.08260921685588042,0.07433017383557501,0.05611358669128577,0.09333339091477523
PF-562271,0.26,0.03511869995979744,0.059876279598972924,0.07141842659432804,0.08458305433751162,0.10256749050546418,0.08800640346152361,0.06589008296011767,0.1094178903019643
PF-562271,0.5,0.03339342977094201,0.07464744113603826,0.1359791181084753,0.13218528485603273,0.12398103041942422,0.10442264509392024,0.07449584881541452,0.13216079913664258
PF-562271,0.85,0.03364868930006866,0.08263690737606343,0.2606427793015805,0.19051251235734948,0.15212170828544772,0.13149668428018832,0.09615376230464356,0.18229214389007478
PF-562271,1,0.033417749997938666,0.08720718847178104,0.32260582021335255,0.21109978867520016,0.17439291647846591,0.1440292107426692,0.10570302969926276,0.19655875833191014
PF477736,0,0.04507804167986471,0.052291480586162106,0.03516747688655852,0.05770475803149736,0.07247913014092247,0.06557978332385693,0.0738750631458934,0.08697107306266978
PF477736,0.26,0.04431332897380895,0.0657142514768575,0.07191231927864403,0.10710750778410712,0.08734651066316196,0.07580909503552788,0.08523127687695757,0.09994665775547461
PF477736,0.5,0.04675464504436653,0.0730848818500304,0.13660052234854533,0.19158668541999713,0.09807592598846297,0.0850091631011465,0.09447586886763053,0.11691457961771323
PF477736,0.85,0.04837691570769671,0.09013964492251222,0.18748999577550968,0.3367731226484594,0.11105699452496809,0.09735366731270588,0.12447838130534018,0.14493540572802777
PF477736,1,0.048695910545164596,0.09936247971920535,0.230079729767952,0.3478565939235452,0.12651315336634747,0.10617452374769408,0.1403595814104847,0.15432101347113364
PHA-793887,0,0.036800439707766947,0.03396457016637898,0.036280484885136785,0.038066640142430754,0.06762535371793929,0.06037163582303612,0.04716686660858739,0.06519867016791188
PHA-793887,0.26,0.03719448595564116,0.038102131067987675,0.060583052858377305,0.07948463898888482,0.08073120228956199,0.07051968858036964,0.053787254727091234,0.07594325977108714
PHA-793887,0.5,0.03646457098749265,0.042363668981589234,0.13353780153884,0.1680963769382634,0.10461720697822438,0.08315830545761618,0.062175783506076575,0.08766350099685798
PHA-793887,0.85,0.038805676381418394,0.06270638286104968,0.19584498733149314,0.2714272235038161,0.12089854690548388,0.10276631772180576,0.09052686548867038,0.10660876419516474
PHA-793887,1,0.04142189331141593,0.07010395269623362,0.26318007163886237,0.2793888652226369,0.13350562768706278,0.1085576580366073,0.09866041398556173,0.1063096605197537
phylloquinone,0,0.051193661313773835,0.045331995451075906,0.01973486212930363,0.0572565865643384,0.06197776280410757,0.07128219016175294,0.050534764868974964,0.07995250513425603
phylloquinone,0.26,0.04812459162508977,0.0537371254359028,0.04163430812044088,0.10613121839603819,0.07007194195874328,0.07970327870610627,0.058176808713899485,0.09058701399426479
phylloquinone,0.5,0.05197557726219707,0.05540290213751514,0.08001130953573406,0.13549486006744574,0.08675200482024721,0.08809289932819028,0.06618892009330915,0.11673981758669497
phylloquinone,0.85,0.06128269926427635,0.07048995445302521,0.15756883825094262,0.23930021584798697,0.0931358597426724,0.10548104266985735,0.09396030499474922,0.1397302574782934
phylloquinone,1,0.06094264002764383,0.09170689198346546,0.160695747974391,0.28572025583814525,0.11157203073753418,0.11091640917984946,0.11289202968557123,0.1387235831652759
PLX-4720,0,0.03278807979421741,0.04633541001944681,0.04474800132471608,0.05757408705141037,0.09861578325153547,0.095961246699588,0.028489384725584897,0.09391385707197664
PLX-4720,0.26,0.03337895703571085,0.06027402079700642,0.08123064891763153,0.1024125411065811,0.11578172104778495,0.10967768769258746,0.0345155189649025,0.10904913653997984
PLX-4720,0.5,0.03422767671109433,0.06882135350820325,0.14834805638515236,0.1785884663353455,0.13468718224711612,0.12424615527262078,0.043190570072298616,0.12865845163119843
PLX-4720,0.85,0.035688139834018445,0.0801135864656339,0.2513198117189895,0.2591681502621963,0.14392616872910927,0.14157824485984766,0.08218151817713941,0.15706987888405963
PLX-4720,1,0.03545941090396159,0.09260787666702033,0.2676293223601939,0.2861062409821897,0.16214127529683883,0.15244815728221112,0.10683328978943733,0.1514831293114433
Podofilox,0,0.04909696158423102,0.020309029444417558,0.04904554231326388,0.051747827138101464,0.0646098026805042,0.06949392230191331,0.023335280509730365,0.05808692570048088
Podofilox,0.26,0.04945126167379559,0.025239458708924578,0.08019771485816221,0.08805202595572671,0.07730654434323472,0.07839107011176254,0.028201061326423547,0.070625442080047
Podofilox,0.5,0.04720849115276975,0.033285524146063644,0.12435948604946925,0.16577514702813725,0.09401767740676972,0.09320423332574734,0.028798398157105293,0.08793284252749216
Podofilox,0.85,0.050339842776808426,0.057610161342160286,0.195476806988214,0.25201391683332053,0.11997365228203458,0.11736371210800531,0.04206357693419785,0.10642626615162173
Podofilox,1,0.05388805962936489,0.061710131895068986,0.23268366638474913,0.2743406494902428,0.12565676590992728,0.12400609143594735,0.04806268044518948,0.10904227092893518
QL47,0,0.025403193483220943,0.03865672028241818,0.04781398132417492,0.039003949331653215,0.07850616027441118,0.07657894595410288,0.08573161717803231,0.13232026385800685
QL47,0.26,0.02384530622538327,0.04291230472591392,0.09849129657846913,0.05701168398990932,0.09211493424841777,0.08693323829248208,0.10154291709245865,0.15138679464603294
QL47,0.5,0.024434550317061474,0.045048735973016486,0.17783078826790816,0.12642996952242525,0.10421576021841199,0.09643901053787002,0.11558384523469516,0.17009596932760537
QL47,0.85,0.028591742984545497,0.07376181990751599,0.28617509850092476,0.27978808467180344,0.11382306864530604,0.10821075607443496,0.14800271235291726,0.18877725044887414
QL47,1,0.030007092515696082,0.08402568853923847,0.3006290589849932,0.3059913881290403,0.11094248047531972,0.10655584842060348,0.1683294605682523,0.19868266523878633
Quizartinib,0,0.044190238334655664,0.030493103702991055,0.05677133749049484,0.05212352883359924,0.08932149850089663,0.08186623468800681,0.05103515842569552,0.1163769769414391
Quizartinib,0.26,0.0461834207388792,0.04409428289401613,0.0964901009232443,0.09301326625672135,0.10396223115010897,0.09417414078561574,0.05789904696577346,0.13485560372583344
Quizartinib,0.5,0.04970033059309377,0.05724551645331278,0.15783218404240074,0.14468132831339112,0.1135605814566202,0.10377039139748596,0.06855642944525131,0.15424643636804164
Quizartinib,0.85,0.055787189983258746,0.058367458406598204,0.21744982815960828,0.235594245162268,0.1245467893281234,0.10819223278744594,0.0919202592540455,0.18809618208605547
Quizartinib,1,0.05709502548387755,0.06513658171929873,0.24107781027382089,0.24625211781645748,0.13750557283284232,0.12061595608822973,0.10718555109590461,0.18307388051960927
Raloxifene,0,0.030416662159978892,0.0392728118613741,0.04209661937010474,0.04145131758042337,0.08286222185579305,0.07789308172729165,0.029124424797862484,0.09003184317948276
Raloxifene,0.26,0.031575961296960435,0.052864139283057505,0.07347678378461714,0.07916451450731607,0.09445392936204706,0.08974426212487924,0.03618340807617589,0.10302625538897116
Raloxifene,0.5,0.032337563084677445,0.060362786920675274,0.11793895127841482,0.1654508930413792,0.10958881336952497,0.10064064520240214,0.043851551408299015,0.12019370733394596
Raloxifene,0.85,0.036057045049857364,0.0797733742589616,0.17033610608321356,0.24045066322011985,0.12073363209762993,0.11213301109414905,0.07056021766611471,0.14811912016373774
Raloxifene,1,0.03660979670104076,0.08537067990199064,0.20041414950079472,0.2735956511434737,0.13021997286126377,0.11307393819926063,0.09489103880607799,0.1640781232424427
Rifabutin,0,0.043698711699701465,0.033790089337136016,0.028868649267948483,0.02999130640967065,0.0630844547798321,0.05790734797877177,0.03550752418191325,0.07885790692825516
Rifabutin,0.26,0.040275819584770285,0.045202926383153826,0.054777823669648215,0.08443740074613446,0.0766603437064554,0.06662677426906348,0.04333789026011744,0.08983637001622183
Rifabutin,0.5,0.04494338328987241,0.04793569175625086,0.09112039273992621,0.12962874591733034,0.0972410742566432,0.08092572084957317,0.04514574383283289,0.10836679526995757
Rifabutin,0.85,0.051200249457480744,0.07535165683245432,0.14576551956463973,0.23532662626032358,0.11361579248768995,0.09448716866308136,0.07250026172065725,0.12825169840696685
Rifabutin,1,0.057262554715397464,0.08346004746364448,0.14406942616607823,0.2456990114338403,0.12693340110710546,0.09787831519147223,0.08699361088955407,0.13624775142551274
Roquinimex,0,0.048012259967625925,0.036236415374955665,0.04002765040998369,0.03832530122569992,0.030475828052567565,0.022965271420931754,0.041688308877331874,0.047718100738507054
Roquinimex,0.26,0.04450273053156648,0.044407824182521774,0.06685880945943887,0.07697564095704221,0.03521344703741821,0.024886341152376673,0.050397042100121414,0.054421235544887106
Roquinimex,0.5,0.04572530027305178,0.05473853254637894,0.11490153706551882,0.14653053428895316,0.048589479165739885,0.0303345385468264,0.06232463842735234,0.06321859796683495
Roquinimex,0.85,0.05488940153752281,0.06371897522570304,0.24709801135464107,0.26287709155248623,0.06118512326683321,0.05069378095810454,0.10031408687490832,0.07473116073288975
Roquinimex,1,0.056270650459930675,0.07156183782480778,0.2671012583342308,0.24962741623449558,0.0787342554662499,0.05622447517986526,0.11324218807580295,0.06293824871705651
Rottlerin,0,0.04343731225074132,0.04183216852347071,0.05299696342633476,0.060974889275838724,0.13759967756846883,0.1218007109674975,0.049760015639141265,0.12817819291163068
Rottlerin,0.26,0.04565079930703998,0.050438066104763,0.085057068187319,0.08796723457407538,0.15358633350431722,0.1371114055268377,0.06158477379560796,0.14237727512084733
Rottlerin,0.5,0.050387295057090574,0.05792099487552293,0.13388972909084376,0.12475134039658056,0.16308701419945432,0.14952818470360615,0.07132994472546261,0.15965294868753527
Rottlerin,0.85,0.05808598183010112,0.07160338628574485,0.20611103460408872,0.21313680294165926,0.188303736512768,0.15981671968122224,0.09705602748687928,0.17981658537214493
Rottlerin,1,0.06111289174726594,0.0768787694188285,0.2068596748175434,0.21858113286850955,0.1966557292895704,0.1684282974769411,0.10810156910016452,0.1882566771531699
Ruxolitinib,0,0.03523601774957404,0.04224751087582957,0.03972594412583376,0.053799590572460296,0.07410604718097605,0.07521463472510943,0.05065554291469553,0.09141942902376778
Ruxolitinib,0.26,0.03819179959885213,0.04968622525574674,0.07483865648772617,0.0980297413291872,0.08959220461752847,0.08721465634352217,0.06286349458904014,0.10503081087822026
Ruxolitinib,0.5,0.04197905311425583,0.06417417596661532,0.10677169621810449,0.1407172984294055,0.10477287468987834,0.09752534756351626,0.07626833841560567,0.11968531251278824
Ruxolitinib,0.85,0.041914440206136036,0.07357857928029408,0.15583925004198174,0.23610103088613194,0.11680652834479373,0.10864991875504258,0.10285017664865582,0.1437237263868716
Ruxolitinib,1,0.045428619469397115,0.08634738241518486,0.1717672080219837,0.2611280809298241,0.12405623209937029,0.11281583189390666,0.11481165273496974,0.14713311920200786
SB743921,0,0.03757451006098796,0.013311770259760785,0.01928435666095374,0.0344981611070939,0.08711260010745454,0.08338091262881736,0.05583064660690697,0.10097606691814537
SB743921,0.26,0.03619068070425013,0.01510314633611852,0.04522766375905943,0.048471705658951966,0.10187074668077753,0.09637515836636226,0.06852745665255436,0.11709612420711586
SB743921,0.5,0.03744808095400228,0.0289840437541652,0.07435438095064371,0.0700859498299756,0.10774700432029548,0.10815697710065078,0.08138305927104493,0.12973045991427679
SB743921,0.85,0.03970926500676871,0.038166203124004296,0.1739778041220877,0.10537293015925273,0.12401233781392763,0.11738907066929123,0.10390812239387898,0.13257596782872264
SB743921,1,0.03991481320805796,0.04530471407679915,0.20084760029887863,0.08993830952262483,0.1164350734679232,0.11674760101556197,0.11718655582833229,0.13255650624514387
SCHEMBL1564574,0,0.040433856796318085,0.06256385149514004,0.03874584612926667,0.05294872247555114,0.07535053863667562,0.06694802108907295,0.06714579272700348,0.10677374277310535
SCHEMBL1564574,0.26,0.04094862692151709,0.07897157892892483,0.06326330955742876,0.09449481503192955,0.09009249674793743,0.07584364407778628,0.07904626518199094,0.1228659994983183
SCHEMBL1564574,0.5,0.03988779344532612,0.09172202093231753,0.09707905524445408,0.17078144465686612,0.10569643216982315,0.08964411582549084,0.0914717169296088,0.14383502524451194
SCHEMBL1564574,0.85,0.04374917039103871,0.10430709020670811,0.17058604041950814,0.2536481003909677,0.1116467864142391,0.0975987650036711,0.13462359843701294,0.18537326680824254
SCHEMBL1564574,1,0.04541578477456187,0.11193658279259523,0.17855581104837615,0.26909035219228755,0.11883281901387958,0.10380718384998512,0.14733518578735347,0.19117613682773102
SCHEMBL618594,0,0.029498509561805192,0.03125245454694125,0.03483849354181697,0.05619614219460869,0.043660120213418405,0.04708294138910515,0.026116734710454427,0.07181477304722307
SCHEMBL618594,0.26,0.030948530429315186,0.036173566812317696,0.06595913859146843,0.0862161035603834,0.052479203125876846,0.05442311680472036,0.029315958666550745,0.0848155014537089
SCHEMBL618594,0.5,0.028499634525273352,0.04017844742216662,0.10687326496529749,0.20009883857577168,0.06294027117006118,0.06194943210427875,0.0337216073204087,0.10057870072409275
SCHEMBL618594,0.85,0.025295579433414414,0.041051456240792414,0.19459445633366226,0.2842580568754541,0.05884283196440442,0.0650448306009463,0.0657733806768719,0.12391706143304583
SCHEMBL618594,1,0.029364918745427415,0.04466990939234361,0.22340267766759708,0.32335343614996936,0.06955760341098981,0.06998483143191402,0.0822669211210399,0.11299735789035235
Seliciclib,0,0.04420953192702528,0.041158249100835244,0.04867576837094152,0.06387165666931681,0.07164038114616138,0.07368943846370288,0.041668336523675166,0.07839696029787378
Seliciclib,0.26,0.04359764447470544,0.04929974633907718,0.08645791318960308,0.10366148431684123,0.0881348709675852,0.08501336933726013,0.049978719601061615,0.0930462492102269
Seliciclib,0.5,0.043501281008426186,0.05973001732485817,0.14805516516515901,0.15563808254709918,0.10558290308522517,0.0973978273058074,0.06383006503378533,0.10901725347283887
Seliciclib,0.85,0.0491913488260164,0.07350087705903842,0.22927017352325504,0.24330008650241647,0.12873013377695613,0.12212324816315928,0.0853153176112851,0.13882850209854228
Seliciclib,1,0.048583374414015064,0.07677369161101344,0.2857871762787531,0.2656692852284813,0.13933988708229764,0.13027608139332525,0.09556383674304525,0.13680368936755186
SGX-523,0,0.025334583243486752,0.03243670014515872,0.027930806243546175,0.05163773077219048,0.07402921167767004,0.06730025595259631,0.05271163909083576,0.10670142546832054
SGX-523,0.26,0.02419119425264202,0.04768925665896705,0.04885845292466609,0.0958859625463415,0.094170865522392,0.08166281192285464,0.06186588568604991,0.12412089321709686
SGX-523,0.5,0.0233081641716967,0.05580815100725128,0.09817020571030774,0.13461622728301542,0.10914531567271432,0.09881643628019289,0.07154577885203361,0.1454648256606151
SGX-523,0.85,0.03184455018130184,0.06847766901411056,0.16509918055423212,0.26669824870422443,0.12892201252034322,0.10287459682418547,0.09465313849274486,0.1723628231380907
SGX-523,1,0.0321756516599736,0.0834119756244437,0.19627025499526415,0.3062910665585551,0.13882147995419564,0.12069488511350496,0.12179590607549924,0.169254868895503
Sirolimus,0,0.035297997651452646,0.036160422390182106,0.03643351786524163,0.04556634042639252,0.07208818528754396,0.07037962073627532,0.04107330024208079,0.06398410454577876
Sirolimus,0.26,0.036266672475742855,0.041265605598432196,0.061796981570979834,0.07966444713464262,0.08594359358560888,0.08160482544747802,0.04964995123292384,0.07434975854197574
Sirolimus,0.5,0.03576094621564345,0.04812506701574773,0.10602463733285346,0.16564068697671797,0.09929910729143715,0.09338363769623455,0.06234193553963424,0.0861133127808776
Sirolimus,0.85,0.03728627889944272,0.06291787299125448,0.18892196966122168,0.2622433444743823,0.11984301641120267,0.10573205589090408,0.09047916138264946,0.10990682660935622
Sirolimus,1,0.0388010277354679,0.07133064600262512,0.2307100173532492,0.27236608389504946,0.12325105453706245,0.11382864767374055,0.11065829699149643,0.12133029946960694
Sitagliptin,0,0.07859894965776043,0.04552946483892121,0.04810948955158584,0.0518760132830062,0.129276517817375,0.11592583032272456,0.040142659689818935,0.1290355651854366
Sitagliptin,0.26,0.07717647606330832,0.06359948000284972,0.08800365205198427,0.08691493485293884,0.14865528901495348,0.1337961492390895,0.048511107537382664,0.14660720246448722
Sitagliptin,0.5,0.07740725365875048,0.07843454902777006,0.10760607290955147,0.14068188816078028,0.1686242807650901,0.15033135157683247,0.060593709282381364,0.16350371140302683
Sitagliptin,0.85,0.08187631431161956,0.09810538355795548,0.16690723620799414,0.17462038804433577,0.19841929394535093,0.1801528819836409,0.10050620491595612,0.20621278360750614
Sitagliptin,1,0.0843672518322978,0.11234891756339731,0.16161904794825177,0.2204714013399707,0.2099809235496894,0.18775555012259448,0.11248645725720571,0.2074861132480475
Skiii,0,0.041176844508344405,0.03572309915133245,0.04323429848157847,0.04700405578054241,0.11618214586382972,0.11031863795280543,0.0393661073584976,0.12330348871391106
Skiii,0.26,0.04084835732800365,0.04184672037560984,0.0831910188604678,0.09571392654152125,0.13350084076981347,0.12376163625622105,0.046742042863860724,0.13830203810787584
Skiii,0.5,0.043526348704390025,0.049655968138424524,0.13679304149081942,0.18910402019970998,0.14584713937149124,0.13809166648328222,0.05622766204613653,0.1540900839431947
Skiii,0.85,0.049586077749637386,0.053141547525118425,0.18987702691824251,0.32300453033350307,0.16423804253544694,0.15757291839617416,0.0712838639836696,0.19186952505969518
Skiii,1,0.04998448600162134,0.05195115712278987,0.22127454521684703,0.3534603638916999,0.1756777439545647,0.1676035052916547,0.09156499672534787,0.20142647666586336
Sorafenib,0,0.037919822848467184,0.03439772759433199,0.04303018611306374,0.042151355102402414,0.13437816528867988,0.11877719362186474,0.04776374624423181,0.13221917188293422
Sorafenib,0.26,0.04084933991909341,0.04365377013909296,0.08039452035144924,0.0822441480029643,0.15531129444875238,0.1345472323336702,0.0579878794561464,0.1543733651746733
