perturbagen,threshold,pos_m,neg_m,min_m,max_m,mean_m,sd_m,pos_c,neg_c,min_c,max_c,mean_c,sd_c,pos_n1,neg_n1,min_n1,max_n1,mean_n1,sd_n1,pos_a2,neg_a2,min_a2,max_a2,mean_a2,sd_a2,pos_a3,neg_a3,min_a3,max_a3,mean_a3,sd_a3,pos_ap,neg_ap,min_ap,max_ap,mean_ap,sd_ap,pos_a4,neg_a4,min_a4,max_a4,mean_a4,sd_a4,pos_c5,neg_c5,min_c5,max_c5,mean_c5,sd_c5,m_ratio,c_ratio,n1_ratio,a2_ratio,a3_ratio,ap_ratio,a4_ratio,c5_ratio
Mepivacaine,0,1,12,-0.1348132771579432,0.006253622660165678,-0.058367650971188824,0.036961308526971805,6,7,-0.09750196057953772,0.03831725395112907,-0.004633951485599918,0.03552172981310906,5,8,-0.0732995283339502,0.07210220992527705,-0.006043461419096756,0.0402139271943345,3,10,-0.12023659687265202,0.08500367988247992,-0.0373127126197522,0.06518155724045893,6,7,-0.10080785755480516,0.10183086179841369,4.917114014447523e-4,0.056653110413930466,5,8,-0.12324234106195503,0.116052984999291,-0.010722248018881572,0.06587781895217591,10,3,-0.04088981547351916,0.07993054011903465,0.036911185037676666,0.03573882527995151,10,3,-0.0810649006055674,0.1183194963604495,0.04352645438099034,0.061558926340691274,0.08333333333333333,0.8571428571428571,0.625,0.3,0.8571428571428571,0.625,3.3333333333333335,3.3333333333333335
Mepivacaine,0.26,1,12,-0.13180452760801115,0.011923765391797696,-0.06191410397153736,0.03644306046472036,4,9,-0.12542957671791818,0.0497481730564091,-0.012581448945425462,0.043072503659327015,4,9,-0.15708560701528151,0.11598795090367343,-0.026400451818684653,0.06957750266375626,2,11,-0.3214717235221933,0.14389506604425545,-0.11370595341014983,0.12618012083901392,6,7,-0.1259109531946119,0.12423236168673751,2.4067349114759628e-4,0.06873990075552885,5,8,-0.14634332468431552,0.12993724987806796,-0.014180389057226912,0.07489901809099518,10,3,-0.04520839379445995,0.098862777007304,0.043792747947750926,0.04300300604391797,10,3,-0.09819635730761635,0.13905324983985148,0.052195127763537914,0.07289323990290582,0.08333333333333333,0.4444444444444444,0.4444444444444444,0.18181818181818182,0.8571428571428571,0.625,3.3333333333333335,3.3333333333333335
Mepivacaine,0.5,0,13,-0.14146381743161626,-0.009324661557073117,-0.06679048629382761,0.03515648608102937,6,7,-0.14661342410062855,0.04858228601942308,-0.010405918041703316,0.05211553871167659,5,8,-0.28786442736021334,0.10246235702384794,-0.0663737742584542,0.11347434621731632,3,10,-0.48422274457797376,0.21408672071594204,-0.15054463817565172,0.19524931692767522,6,7,-0.13389470602873266,0.15378558712740198,0.0036665150092204265,0.08155629029573237,5,8,-0.16726299143829765,0.15355620290423974,-0.016983298404987815,0.08829969821456884,10,3,-0.03546502059503951,0.11984977568528818,0.05537619136049347,0.04912654843576715,10,3,-0.10626296333697381,0.17622260692195427,0.06414409279867371,0.08740119194045624,0,0.8571428571428571,0.625,0.3,0.8571428571428571,0.625,3.3333333333333335,3.3333333333333335
Mepivacaine,0.85,0,13,-0.14234824593632328,-0.010493651726121064,-0.06485775902779395,0.035393304956538106,5,8,-0.22340475652262357,0.07819230056909739,-0.02718735098728533,0.0761758783704358,4,9,-0.38922842795330415,0.11537738204545346,-0.14982012263521519,0.16938001109504894,3,10,-0.6665885324670278,0.14049264646407603,-0.2930280840204084,0.26718624607982044,7,6,-0.12143627623003286,0.16336428514034576,0.011959976050937998,0.08310854957821641,5,8,-0.16610438226966212,0.20288832501998486,-0.006874968701314038,0.10215086249674651,10,3,-0.08087041705235826,0.20683544924195912,0.06948910014251351,0.08446285402694585,8,5,-0.14645759614787152,0.23543386768000119,0.07676890314740521,0.11356660449832995,0,0.625,0.4444444444444444,0.3,1.1666666666666667,0.625,3.3333333333333335,1.6
Mepivacaine,1,0,13,-0.14471630376060615,-0.022403972673708947,-0.07205316760980045,0.032438259506362095,5,8,-0.21073519676776542,0.08501495191816488,-0.02698980183256944,0.08231507177640766,4,9,-0.539481246963006,0.14648464270774678,-0.17863697935533973,0.22025801316286933,3,10,-0.6616371514611674,0.42483722402990004,-0.2902904042127601,0.336385073422414,10,3,-0.1297376557389716,0.19802942129968756,0.0362178798631071,0.09207235516076714,6,7,-0.17287655528587617,0.2336870900637107,-0.0024180193426519532,0.1119814608015553,10,3,-0.12212655565063299,0.21375475286112347,0.061357565096076566,0.10019624894346091,9,4,-0.16456891532918547,0.2201234278558812,0.0801210722141364,0.11729888446156289,0,0.625,0.4444444444444444,0.3,3.3333333333333335,0.8571428571428571,3.3333333333333335,2.25
MG-132,0,370,280,-0.13022453399746378,0.1447658915684976,0.016757544050680646,0.058410448789114014,9,641,-0.11612653961924381,0.03726565044491039,-0.0688397298937677,0.017886583278056187,628,22,-0.14137217681475975,0.12455598717767716,0.06270836422846192,0.03504261525360394,90,560,-0.10973810678244592,0.06590428974405417,-0.029880872877680896,0.02753300064168501,644,6,-0.0821142093358521,0.31187465440090884,0.17175098023886487,0.09084408216621372,639,11,-0.0950229176925566,0.288424130679224,0.14384383903958595,0.0871940852258764,616,34,-0.0748927188878292,0.16417189290453768,0.06940952903387072,0.05144186276627327,645,5,-0.0872795961413082,0.3391664390694241,0.23224825764099247,0.06315624434300378,1.3214285714285714,0.014040561622464899,28.545454545454547,0.16071428571428573,107.33333333333333,58.09090909090909,18.11764705882353,129
MG-132,0.26,376,274,-0.12152620676482226,0.14631023303351726,0.017086692703332955,0.055910214796792264,7,643,-0.1312363974933724,0.06187106058569935,-0.07969051130650058,0.02050675872093156,620,30,-0.2399556875579848,0.2003872251918444,0.09616443508520087,0.05616503680047151,66,584,-0.19685116087705445,0.0753750584310236,-0.0668587779692834,0.05213884945225446,644,6,-0.08380300250327781,0.3529974152173632,0.19833787995781355,0.10050254901341794,640,10,-0.10196971760590538,0.31463663758741717,0.16151858320510357,0.09612998801458822,619,31,-0.08749695689084519,0.19354685882271058,0.08220401951171806,0.058746408648771765,645,5,-0.09614412950568156,0.37515946787707144,0.2623638291698907,0.06950838561046423,1.3722627737226278,0.01088646967340591,20.666666666666668,0.11301369863013698,107.33333333333333,64,19.967741935483872,129
MG-132,0.5,402,248,-0.12034248427339606,0.15824620763797081,0.028900445406308543,0.058509260344174016,7,643,-0.13957793609211774,0.07348935056918912,-0.07198683067035928,0.022281899003021563,461,189,-0.37747000731069646,0.2751426407651041,0.05242688111690938,0.09450981780660687,412,238,-0.32082645803575083,0.30863463973339944,0.03824610652250091,0.10743000218365625,644,6,-0.09680280269914418,0.3928068826058798,0.2216520428281227,0.11814762258119042,642,8,-0.12181713241016906,0.3524081589514649,0.189122973611002,0.10848380598286293,623,27,-0.1100784646006847,0.2240734692752202,0.09733974495307796,0.06618491871532273,645,5,-0.11508342829637218,0.4100135886662014,0.28725573051204994,0.07264054749214668,1.6209677419354838,0.01088646967340591,2.439153439153439,1.73109243697479,107.33333333333333,80.25,23.074074074074073,129
MG-132,0.85,406,244,-0.1214904885531736,0.16321186569611187,0.03812078913714167,0.06753063195022728,7,643,-0.14601226241828746,0.08275433667280033,-0.06715042349664854,0.026575714247153708,361,289,-0.44611446994013165,0.422769687207225,0.01072553887491738,0.15753126211795299,355,295,-0.5033016967542288,0.5532259507557605,0.013676351977726152,0.16845230487411886,644,6,-0.09690160874136848,0.4829058837988145,0.2849160228208379,0.13602576937212674,642,8,-0.13791240395053014,0.424939127578522,0.23954647143076133,0.12486418016674272,584,66,-0.11923094848626332,0.2951399405373882,0.114960678964393,0.09198644798050605,645,5,-0.17204000701679886,0.46137510701639844,0.32219825956651676,0.09321075709867581,1.6639344262295082,0.01088646967340591,1.2491349480968859,1.2033898305084745,107.33333333333333,80.25,8.848484848484848,129
MG-132,1,385,265,-0.13025812347609786,0.1720853979862411,0.03761118683453043,0.07303693861791072,12,638,-0.1540213065651457,0.05536294934194826,-0.06278824598886076,0.028540480128997545,264,386,-0.7424364282036631,0.6065538209807818,-0.04786860914073227,0.19469423731745286,377,273,-0.5317477256043136,0.6443907506026136,0.025383925266418337,0.17986714549705227,644,6,-0.15950996550873303,0.48376072003929393,0.2870581858161117,0.13668067734310888,644,6,-0.17618851117628812,0.4467083679795678,0.2597034915930067,0.12629397450503235,532,118,-0.1332411773593945,0.3282966281650915,0.10627593219559632,0.10590686578374932,644,6,-0.18811351429489173,0.4883967274095589,0.33726511306150053,0.09324260094412247,1.4528301886792452,0.018808777429467086,0.6839378238341969,1.380952380952381,107.33333333333333,107.33333333333333,4.508474576271187,107.33333333333333
Minoxidil,0,8,3,-0.052492747928656984,0.07286230919562871,0.009409762152299592,0.034859827065945204,5,6,-0.0504158335485798,0.07198945712790089,-0.0043433876056117125,0.03993450519155801,4,7,-0.06890160480395482,0.08126650692691897,2.2234663755386937e-4,0.04671054296096341,7,4,-0.06323719670731072,0.08170694801392706,0.015054474612118673,0.05240260615029054,6,5,-0.16851337929955085,0.11382000561598035,-0.016155624170750008,0.0709912943784858,6,5,-0.1377618357951796,0.10334628140592317,-0.009840457366292618,0.06725104041322279,6,5,-0.06572004722728572,0.05652269020907282,-0.0023996470955519895,0.04600792398809401,7,4,-0.16589836865697144,0.21110499675123337,0.013691791993127521,0.0895564897648979,2.6666666666666665,0.8333333333333334,0.5714285714285714,1.75,1.2,1.2,1.2,1.75
Minoxidil,0.26,8,3,-0.04331429767649101,0.06900072586823702,0.011753733401672862,0.0314765380449251,5,6,-0.070627145342314665,0.06772488926933164,-0.012209861980421986,0.046187681602031676,5,6,-0.17265032160542745,0.1486565765035977,-7.440145639793578e-4,0.0945855338198574,7,4,-0.09863603900557077,0.15074595258208523,0.0363496338087849,0.0907372975178155,8,3,-0.19014848094159895,0.13439610435613664,-0.014724005622956221,0.08386283256433195,6,5,-0.15690016480995453,0.11538918780184831,-0.009941125121726502,0.07710062837803144,6,5,-0.08288640765962965,0.07438125540187888,-0.0021525108145590516,0.05828638309436145,7,4,-0.19933502391694025,0.2436091465368466,0.01608428739795596,0.10517887237503068,2.6666666666666665,0.8333333333333334,0.8333333333333334,1.75,2.6666666666666665,1.2,1.2,1.75
Minoxidil,0.5,7,4,-0.04791985809801447,0.06519419170116109,0.006064467458690737,0.03439725746353894,4,7,-0.08723048283128704,0.07183690912287885,-0.014463113171103154,0.05183960531874436,5,6,-0.23954321177706955,0.28148141890926676,0.0065202569479938435,0.1515943067734106,7,4,-0.3234694441242767,0.2734833865693021,0.05613322251542987,0.19196121984998704,7,4,-0.2176859731682936,0.16154580209789815,-0.01514236045808116,0.0989863902014621,7,4,-0.17951589551906993,0.11886814847419934,-0.010773328795144569,0.0869079241479743,6,5,-0.10844643887733388,0.10114349391354217,-0.002633535498222535,0.06947012430639686,7,4,-0.2268565434834346,0.2640715229236151,0.014121104731776211,0.11712458694748965,1.75,0.5714285714285714,0.8333333333333334,1.75,1.75,1.75,1.2,1.75
Minoxidil,0.85,5,6,-0.0512257476709039,0.05462264819337207,0.003997346392379332,0.0347258902313526,4,7,-0.18497761757357134,0.10472543882042752,-0.03070602147609496,0.08821581404678647,6,5,-0.3172762200725556,0.4506165339248394,-0.010306601002271947,0.2354067881691664,8,3,-0.511935512028429,0.509135708020268,0.06042920648315617,0.31186405836829684,7,4,-0.2644163265081917,0.1361652772708353,-0.025332795931245638,0.119419468060383,6,5,-0.19001479654376918,0.12631716397394338,-0.014563149632768536,0.10353244268832394,4,7,-0.1637967840340268,0.18530879018643107,-0.03247219419323454,0.09896060140107502,8,3,-0.28032724282278265,0.31989366873260955,0.031178901501470138,0.14283141056503204,0.8333333333333334,0.5714285714285714,1.2,2.6666666666666665,1.75,1.2,0.5714285714285714,2.6666666666666665
Minoxidil,1,7,4,-0.05144106150445423,0.06084100826926973,0.006108336576502736,0.03557112791721278,5,6,-0.20304497966281193,0.1561598951468558,-0.011676424889965648,0.1062694894665579,5,6,-0.3347444914336013,0.45232034285800166,-0.04960358846259914,0.24419436710995557,8,3,-0.5994534707880572,0.4953367866767308,0.09767350029274464,0.34679760685053235,7,4,-0.2721203408498887,0.17840029930299686,-0.028574724411521105,0.13361148626179553,7,4,-0.2106544937629203,0.13310338133073363,-0.0013224878226215262,0.1261306047883235,3,8,-0.20545159610408822,0.20904471113398276,-0.0503744598663245,0.11893528884427573,8,3,-0.2871604132187312,0.37012055109601,0.027601459000908827,0.15494097286311706,1.75,0.8333333333333334,0.8333333333333334,2.6666666666666665,1.75,1.75,0.375,2.6666666666666665
Mitoxantrone,0,56,26,-0.08127310063331578,0.0811455005684964,0.014944569669935084,0.03380464289328464,20,62,-0.16851146551668955,0.07868327017078512,-0.05239348832937728,0.060835963812139134,45,37,-0.08702685620812968,0.0960766973907585,0.006898736549846457,0.04240232583018944,19,63,-0.12840556551033827,0.0748575977078555,-0.04108610655122075,0.04590205390846494,74,8,-0.06584522852064519,0.22894369229520137,0.0933726677325008,0.07160501199602691,71,11,-0.08066798792899367,0.20010867551862574,0.07071142449666493,0.06623793805211346,24,58,-0.2079331623100047,0.088730797465845,-0.04720407338602692,0.06726311155517818,60,22,-0.16249097164717208,0.29685683103490396,0.09123440054097143,0.11809122153602548,2.1538461538461537,0.3225806451612903,1.2162162162162162,0.30158730158730157,9.25,6.454545454545454,0.41379310344827586,2.727272727272727
Mitoxantrone,0.26,52,30,-0.0812766455445521,0.07799995751308661,0.010268650072506758,0.03373043646864591,15,67,-0.21118361840385136,0.0828373419130773,-0.07585091507720357,0.07274068759002852,39,43,-0.16499867107175328,0.14060485776107204,-0.002177815057134277,0.07559793321282493,13,69,-0.2146084846966489,0.10118411560912648,-0.07487002789047027,0.07076257541674968,74,8,-0.09039422103613602,0.2495219823548225,0.10983757666425041,0.08143531398513147,71,11,-0.09261139946241717,0.23032999366215262,0.08141330559279321,0.07443299405020126,23,59,-0.23930774792291937,0.09742225626500386,-0.05530866696287238,0.0776890387132148,60,22,-0.181025154025724,0.3296262134234746,0.10389209130460918,0.13395118259183822,1.7333333333333334,0.22388059701492538,0.9069767441860465,0.18840579710144928,9.25,6.454545454545454,0.3898305084745763,2.727272727272727
Mitoxantrone,0.5,51,31,-0.07357777729768888,0.067160885288244307,0.007994086577651613,0.03339979911447856,14,68,-0.24602199533337984,0.08804717951226669,-0.09366446523061828,0.08246967114420056,39,43,-0.27160187801684,0.36638345549093504,-0.002539637889844183,0.12363876657544047,40,42,-0.2651514440106932,0.35180684990322975,0.01114306687534164,0.15442682683149261,74,8,-0.10686229623304506,0.27971084530669515,0.1321209107024008,0.09032374383142489,71,11,-0.12208733720467398,0.2594972351429684,0.09523054106744444,0.083447039621121,25,57,-0.26101659683641987,0.10099546149777697,-0.059035275020230725,0.08759570538438545,61,21,-0.20902620469774255,0.36182946445725983,0.12058141017729272,0.15092224772770207,1.6451612903225807,0.20588235294117646,0.9069767441860465,0.9523809523809523,9.25,6.454545454545454,0.43859649122807015,2.9047619047619047
Mitoxantrone,0.85,49,33,-0.08590930528363103,0.06587494394636749,0.006388446397995474,0.036984712667218436,16,66,-0.2648016828088773,0.0796124120547188,-0.10369841759015491,0.09748633990041683,20,62,-0.4829784609912941,0.4501759132734558,-0.10484355317134493,0.18280958183970408,30,52,-0.5614990923064984,0.5526418089976043,-0.05752453534166898,0.24510254525799352,74,8,-0.10990823209473523,0.3204976585912973,0.1667488576768182,0.10713068009404499,73,9,-0.12381743518247472,0.27939737057987846,0.12786505751737234,0.10047839150086765,19,63,-0.31055444141201505,0.10965055113929274,-0.08991174559049761,0.11090936803596849,69,13,-0.16630630146908557,0.43166113911751935,0.17890151555437783,0.16106104129749396,1.4848484848484849,0.24242424242424243,0.3225806451612903,0.5769230769230769,9.25,8.11111111111111,0.30158730158730157,5.3076923076923075
Mitoxantrone,1,49,33,-0.0845351656134183,0.07239657975340189,0.007042316837428547,0.039107237583176434,18,64,-0.2702590550215297,0.09616905519977786,-0.09565379108068267,0.10076316495697218,31,51,-0.5036449231681406,0.5052515837889089,-0.08973787529186034,0.21239235332369097,25,57,-0.6708038752386859,0.6040948036250786,-0.09555578243391105,0.2670089153310583,76,6,-0.12001501006782046,0.35065740128009254,0.18634555076042061,0.11546549463443911,73,9,-0.13527672740530072,0.3070152588188912,0.14371404718033703,0.1045574251690831,23,59,-0.28278216207103757,0.13119799495997944,-0.07838555367542706,0.11373306593587085,67,15,-0.18711565276371567,0.489725890280528,0.1905929534541923,0.17595753910687612,1.4848484848484849,0.28125,0.6078431372549019,0.43859649122807015,12.666666666666666,8.11111111111111,0.3898305084745763,4.466666666666667
MK-2206,0,10,24,-0.11248753543766823,0.06118836743952048,-0.03026233846267534,0.04321073525173948,3,31,-0.12110645489667321,0.013400138900832125,-0.041560813877425294,0.03476906526238631,21,13,-0.06860074259297597,0.1126182381934487,0.015012882559162789,0.04865662870838909,13,21,-0.16635378483313445,0.08418425504344658,-0.02309444892313564,0.06310884405344361,21,13,-0.170500074504686,0.2510998596094159,0.04712543927840651,0.11570021216753595,22,12,-0.20152558050809136,0.24754354218873142,0.03503377801708118,0.11676241654808071,26,8,-0.04039508800790027,0.08482402111460821,0.02795806733796189,0.03706534303679993,24,10,-0.11287057562665492,0.33155790287492126,0.08121540110622698,0.1125702196877679,0.4166666666666667,0.0967741935483871,1.6153846153846154,0.6190476190476191,1.6153846153846154,1.8333333333333333,3.25,2.4
MK-2206,0.26,8,26,-0.11799708464886695,0.05138582697148002,-0.03520655815334857,0.042990189594150754,6,28,-0.15129147767127618,0.028816094091516756,-0.044486677266969823,0.04682657535627499,22,12,-0.12057694394469894,0.17921330807943583,0.028804706434124295,0.07135325216642861,15,19,-0.1594366986659304,0.18369409892232155,-0.014489756398780234,0.08073317264649292,21,13,-0.19117379056981387,0.29071932382150634,0.05636364830669567,0.1341640925328942,21,13,-0.22845771987641922,0.2853394194414608,0.04249881967774251,0.13410287514291735,26,8,-0.05755591089535356,0.11189671986402164,0.03259159587048324,0.04718181897206746,24,10,-0.13017384255983053,0.38324973969284265,0.09734134636374621,0.1318321872485241,0.3076923076923077,0.21428571428571427,1.8333333333333333,0.7894736842105263,1.6153846153846154,1.6153846153846154,3.25,2.4
MK-2206,0.5,9,25,-0.1238534804467786,0.05555838828496706,-0.03312552365113761,0.04354288557021656,9,25,-0.18708071793128206,0.028872783901119192,-0.05443359320186912,0.06124671070158162,24,10,-0.179358732021341,0.31948216878663077,0.06726440369554611,0.1254502339943661,22,12,-0.19412701457253329,0.542287162648626,0.05937452283460384,0.15369637253534715,20,14,-0.20737293937895118,0.3142027385485127,0.05732277843886164,0.1510315240878918,21,13,-0.24194932643898412,0.32000121737848636,0.046484497181353265,0.14978347980178577,23,11,-0.08086758480704129,0.1473494383181282,0.033981956994413545,0.06124044822198923,25,9,-0.15141105185236328,0.427440349059201,0.1083973878613726,0.1516632091442797,0.36,0.36,2.4,1.8333333333333333,1.4285714285714286,1.6153846153846154,2.090909090909091,2.7777777777777777
MK-2206,0.85,7,27,-0.12047048163675368,0.05901723444958793,-0.03136525429314182,0.04496041706841885,9,25,-0.2303370115845973,0.08088991670594382,-0.06330034189580921,0.08837519075599938,24,10,-0.3195245510199768,0.3926132799739605,0.06323148650508043,0.18996951035857,19,15,-0.26006903226384814,0.6726421028140535,0.12708105892314622,0.25715725657030025,20,14,-0.22400696819006025,0.31541825868482815,0.056547348579441215,0.16409332556205938,23,11,-0.23621896311612242,0.3321746446395727,0.061954367250940424,0.15905455584748324,26,8,-0.12144370937480425,0.226799108271013,0.04791697687571922,0.08815401170783035,23,11,-0.17167058084118125,0.4778985990615978,0.10405339242555271,0.18493174543870775,0.25925925925925924,0.36,2.4,1.2666666666666666,1.4285714285714286,2.090909090909091,3.25,2.090909090909091
MK-2206,1,8,26,-0.12466342025553308,0.06824782093867555,-0.028589450816826678,0.045992406155713,13,21,-0.26445096086814407,0.08653586416744011,-0.06329115241289084,0.1019410107373177,24,10,-0.45209299909499767,0.45609444506767943,0.052332048666299424,0.204261749642778,22,12,-0.4964953352387005,0.6610813306214477,0.13407366655252664,0.27519487557692657,21,13,-0.24717322222678778,0.3167120704864031,0.0559489679775738,0.1739569906822064,23,11,-0.22959866179657717,0.36090604025700934,0.07646502727488243,0.16442990453432368,23,11,-0.18248369694340819,0.24616089285421786,0.0531230760646594,0.10439927671716588,24,10,-0.21370121054082114,0.47213626297005945,0.11549499891239684,0.18662356513336598,0.3076923076923077,0.6190476190476191,2.4,1.8333333333333333,1.6153846153846154,2.090909090909091,2.090909090909091,2.4
MLN 2238,0,19,2,-0.02382353037940453,0.14906489568289896,0.08008216754994488,0.047357921489849804,2,19,-0.08004935313109654,0.014205076167338028,-0.04323326108377741,0.025583348533303397,19,2,-0.03405276519731933,0.11729198295009761,0.058777976498413535,0.04239097642988384,13,8,-0.03671168331183811,0.08282898145253742,0.011176284719399349,0.03259559283508677,20,1,-0.05034264526539459,0.3306425328314489,0.21966060815516578,0.10538782181203182,20,1,-0.0455135058436903,0.3075728718694953,0.1987183267240612,0.09661940096309796,19,2,-0.09112699692004236,0.12016791541052364,0.03530271476565413,0.04532326764830586,20,1,-0.03299839211899232,0.330964213545124,0.23554934876220254,0.09133515882457148,9.5,0.10526315789473684,9.5,1.625,20,20,9.5,20
MLN 2238,0.26,19,2,-0.026663721011508042,0.150061435683936,0.08146119678631812,0.04811038389958414,2,19,-0.101173756947486,0.00937199591999139,-0.05302261989813899,0.030136195712520956,19,2,-0.03169083589621036,0.19857167893845992,0.10373505680036928,0.06889707186084787,7,14,-0.08943787073359695,0.15834041017589398,-0.0061365618993686425,0.06045022242628968,20,1,-0.06397207734131179,0.3583049328096071,0.24415627209306112,0.11593095361879094,20,1,-0.06054303460914625,0.33917428699653124,0.21930829699224746,0.10792043258661425,19,2,-0.10858064551469346,0.13496086357966394,0.04237810591604822,0.054033377694057916,20,1,-0.04112106677285538,0.3740816458626745,0.2640639796282745,0.10192205598486993,9.5,0.10526315789473684,9.5,0.5,20,20,9.5,20
MLN 2238,0.5,20,1,-0.033157004516167946,0.16158922623449987,0.08924927757818585,0.050952531101459565,2,19,-0.10414783003054306,0.02703887755710631,-0.046190618093137584,0.03275997935516733,15,6,-0.15762131757642447,0.19494216200449496,0.07004780931926202,0.1085987881741013,14,7,-0.07432473619418586,0.26919335589416843,0.08781490653981028,0.1167429874327197,20,1,-0.09168094547406785,0.3964283054300491,0.2689045723927409,0.1370513682370135,20,1,-0.08115214142848579,0.3651556097680028,0.23850417362562418,0.11961527882631887,19,2,-0.1266115982054213,0.15848549086323577,0.05489098523297231,0.0634576434069317,20,1,-0.04446255576573374,0.4111887417122687,0.29384500295216687,0.1105677866771306,20,0.10526315789473684,2.5,2,20,20,9.5,20
MLN 2238,0.85,20,1,-0.04802879871999577,0.17576357406684315,0.08984325138882769,0.05630813164368634,1,20,-0.13742321672041122,0.014247605646380702,-0.061479765521042465,0.03541446504808358,13,8,-0.31237743504418003,0.38861295038707094,0.06595185259007645,0.1987683549538929,13,8,-0.4053108450861825,0.3882600343841558,0.061999116658398565,0.21389953327268263,20,1,-0.1167011718684378,0.4740315609728177,0.32185606166636205,0.1604213786508707,20,1,-0.09423080190928976,0.4313356331149551,0.2928788310591677,0.14264297798831152,19,2,-0.19008206555759624,0.18975871710811834,0.05580130717578668,0.0813124696635092,20,1,-0.02877539823045427,0.5009282219342871,0.34699392745617347,0.12325769347457147,20,0.05,1.625,1.625,20,20,9.5,20
MLN 2238,1,19,2,-0.05332440995976414,0.1831153182123279,0.09215981429066084,0.060832773736037814,1,20,-0.15763174098922195,0.006069243919981872,-0.06487787194184888,0.03852515829985908,9,12,-0.34006645054283874,0.4842128670988339,0.011519988298786223,0.22822474104895188,14,7,-0.443756977249531,0.4577141092027716,0.04652419600662026,0.25228784728076875,20,1,-0.13297837677159893,0.48034684156567564,0.3246572796856669,0.1677881465725165,20,1,-0.11527327547209214,0.44279174013781464,0.2987557653994543,0.1487064073524519,19,2,-0.20245268580368325,0.20769017696861142,0.0573073893902301,0.08281399140716623,20,1,-0.05213102085695285,0.5002512357594326,0.3494722769852141,0.1297770597858076,9.5,0.05,0.75,2,20,20,9.5,20
MLS004683634,0,2,6,-0.0884022338393207,0.03684245539978044,-0.03098400496681085,0.04812294612035452,1,7,-0.07166690351021214,0.014768296623992748,-0.03252723664612115,0.029140486580266158,2,6,-0.07239420018569587,0.017270053901239556,-0.028434944649847634,0.03315912088816509,4,4,-0.04516269967489957,0.01943230327325284,-0.008878809353596744,0.026337800297360003,6,2,-0.06507340861033686,0.14505617603297896,0.04182101013787448,0.06490054772030372,6,2,-0.05398169432763216,0.13094821179136013,0.03455434451599585,0.060081285038900555,6,2,-0.041106841180238954,0.04595906625490298,0.006893917288620026,0.02675153599163007,7,1,-0.0378602173763558,0.14963660611464552,0.05331892986914709,0.05720287051328809,0.3333333333333333,0.14285714285714285,0.3333333333333333,1,3,3,3,7
MLS004683634,0.26,2,6,-0.08338903809180727,0.031913824098091105,-0.03103484059560749,0.046575922992673865,2,6,-0.08458566229084864,0.02033449227442357,-0.03568887929938247,0.03841331671674336,1,7,-0.1653492147137529,0.01881914839317346,-0.07170519569378404,0.059729805415574835,5,3,-0.1954714929785979,0.08877939681703166,-0.01363479976098067,0.09454852873475311,6,2,-0.0857732001082433,0.1891119810144518,0.051212484658978506,0.08380328523126372,6,2,-0.06761315682056258,0.15651100243412544,0.038809703272438885,0.07149845003405694,6,2,-0.04362954940466033,0.05503832974691628,0.010119761190633875,0.03010011094673268,7,1,-0.048981826593598274,0.17989550546911073,0.06261786406089168,0.07022243986418351,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.6666666666666667,3,3,3,7
MLS004683634,0.5,3,5,-0.08811412735057204,0.04324631606727162,-0.029828624453862307,0.05083002363837491,2,6,-0.11199560034923547,0.03298371242658769,-0.03209430303062725,0.05141047339043049,2,6,-0.38957362343324187,0.11108870870980583,-0.12108370052339863,0.17379809614863034,4,4,-0.20174757916135055,0.31092767035976304,0.008573390201618812,0.16788249493823842,6,2,-0.0968998776958318,0.24218050960134874,0.0629730874487241,0.10475618175523028,6,2,-0.07222441248287174,0.18134744084852286,0.04817336760051351,0.08333967321683824,6,2,-0.05047123587101377,0.07623723731711793,0.006865594764054076,0.037218157092023654,7,1,-0.05993511955808489,0.21754633013084793,0.06909849880929497,0.08436890819668656,0.6,0.3333333333333333,0.3333333333333333,1,3,3,3,7
MLS004683634,0.85,3,5,-0.10965744019165077,0.050569124854503024,-0.027578686737189516,0.054444247444730316,4,4,-0.16679360335272664,0.04841074503772866,-0.042251945721128385,0.07977361364858279,1,7,-0.5917700775120519,0.12116614165673133,-0.23445811868741398,0.24225438906950783,3,5,-0.5466104079164028,0.386554600612074,-0.04927539063125529,0.28696421536478756,6,2,-0.11923244998815728,0.28657516862287563,0.07839451275399807,0.13021180937082363,6,2,-0.07835882848645236,0.24714573140891594,0.07315079168369082,0.12066244980234858,3,5,-0.08633340474649612,0.07910129259052899,-0.017153229355974672,0.05998790751271362,7,1,-0.10151637292644147,0.260854955158806,0.07298339329634616,0.1071088893955614,0.6,1,0.14285714285714285,0.6,3,3,0.6,7
