SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_39812	MLN 2238	PSMB1	10uM	MDST8	6h	1
LINCSCP_39887	MLN 2238	PSMB1	10uM	NCIH1694	6h	1
LINCSCP_40129	MLN 2238	PSMB1	10uM	NCIH2073	6h	1
LINCSCP_40241	MLN 2238	PSMB1	10uM	NCIH508	6h	1
LINCSCP_40394	MLN 2238	PSMB1	10uM	NCIH596	6h	1
LINCSCP_41679	MLN 2238	PSMB1	10uM	NKDBA	24h	0
LINCSCP_41680	MLN 2238	PSMB1	1uM	NKDBA	24h	1
LINCSCP_41681	MLN 2238	PSMB1	3uM	NKDBA	24h	0
LINCSCP_43801	MLN 2238	PSMB1	10uM	OV7	6h	1
LINCSCP_45023	MLN 2238	PSMB1	10uM	PC3	24h	0
LINCSCP_45228	MLN 2238	PSMB1	10uM	PC3	6h	1
LINCSCP_4604	MLN 2238	PSMB1	10uM	A549	24h	0
LINCSCP_4825	MLN 2238	PSMB1	10uM	A549	6h	1
LINCSCP_50662	MLN 2238	PSMB1	10uM	PL21	6h	1
LINCSCP_50843	MLN 2238	PSMB1	10uM	RKO	6h	1
LINCSCP_51005	MLN 2238	PSMB1	10uM	RMGI	6h	1
LINCSCP_51218	MLN 2238	PSMB1	10uM	RMUGS	6h	1
LINCSCP_53060	MLN 2238	PSMB1	10uM	SKLU1	6h	1
LINCSCP_53233	MLN 2238	PSMB1	10uM	SKM1	6h	1
LINCSCP_53376	MLN 2238	PSMB1	10uM	SKMEL1	6h	1
LINCSCP_53503	MLN 2238	PSMB1	10uM	SKMEL28	6h	1
LINCSCP_53611	MLN 2238	PSMB1	10uM	SNGM	6h	1
LINCSCP_53725	MLN 2238	PSMB1	10uM	SNU1040	6h	1
LINCSCP_53837	MLN 2238	PSMB1	10uM	SNUC4	6h	1
LINCSCP_54043	MLN 2238	PSMB1	10uM	SW480	6h	1
LINCSCP_54331	MLN 2238	PSMB1	10uM	SW620	6h	1
LINCSCP_54647	MLN 2238	PSMB1	10uM	SW948	6h	1
LINCSCP_54804	MLN 2238	PSMB1	10uM	T3M10	6h	1
LINCSCP_55017	MLN 2238	PSMB1	10uM	THP1	6h	1
LINCSCP_55242	MLN 2238	PSMB1	10uM	TYKNU	6h	1
LINCSCP_55536	MLN 2238	PSMB1	10uM	U937	6h	1
LINCSCP_56944	MLN 2238	PSMB1	10uM	VCAP	24h	0
LINCSCP_57200	MLN 2238	PSMB1	10uM	VCAP	6h	1
LINCSCP_66300	MLN 2238	PSMB1	10uM	WSUDLCL2	6h	1
LINCSCP_79524	MLN 2238	PSMB1	3.33uM	A375	24h	
LINCSCP_79525	MLN 2238	PSMB1	1.11uM	A375	24h	
LINCSCP_79526	MLN 2238	PSMB1	0.37uM	A375	24h	
LINCSCP_79527	MLN 2238	PSMB1	0.12uM	A375	24h	
LINCSCP_79528	MLN 2238	PSMB1	0.04uM	A375	24h	
LINCSCP_97858	MLN 2238	PSMB1	10uM	HA1E	24h	
LINCSCP_97860	MLN 2238	PSMB1	1.11uM	HA1E	24h	
LINCSCP_97861	MLN 2238	PSMB1	0.37uM	HA1E	24h	
LINCSCP_97862	MLN 2238	PSMB1	0.12uM	HA1E	24h	
LINCSCP_97863	MLN 2238	PSMB1	0.04uM	HA1E	24h	
