SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_152495	Veliparib	PARP1|PARP2	0.12uM	PC3	24h	
LINCSCP_152496	Veliparib	PARP1|PARP2	0.04uM	PC3	24h	
LINCSCP_15437	Veliparib	PARP1|PARP2	10uM	HA1E	24h	1
LINCSCP_164544	Veliparib	PARP1|PARP2	3.33uM	SKL.C	24h	
LINCSCP_164545	Veliparib	PARP1|PARP2	1.11uM	SKL.C	24h	
LINCSCP_164547	Veliparib	PARP1|PARP2	0.12uM	SKL.C	24h	
LINCSCP_164548	Veliparib	PARP1|PARP2	0.04uM	SKL.C	24h	
LINCSCP_165219	Veliparib	PARP1|PARP2	0.37uM	SKL.C	24h	
LINCSCP_165220	Veliparib	PARP1|PARP2	0.12uM	SKL.C	24h	
LINCSCP_165603	Veliparib	PARP1|PARP2	10uM	SKL	24h	
LINCSCP_165605	Veliparib	PARP1|PARP2	1.11uM	SKL	24h	
LINCSCP_165606	Veliparib	PARP1|PARP2	0.37uM	SKL	24h	
LINCSCP_165607	Veliparib	PARP1|PARP2	0.12uM	SKL	24h	
LINCSCP_166279	Veliparib	PARP1|PARP2	0.37uM	SKL	24h	
LINCSCP_166280	Veliparib	PARP1|PARP2	0.12uM	SKL	24h	
LINCSCP_166281	Veliparib	PARP1|PARP2	0.04uM	SKL	24h	
LINCSCP_169590	Veliparib (ABT-888)		10uM	YAPC	24h	
LINCSCP_169592	Veliparib (ABT-888)		1.11uM	YAPC	24h	
LINCSCP_169594	Veliparib (ABT-888)		0.12uM	YAPC	24h	
LINCSCP_17816	Veliparib	PARP1|PARP2	10uM	HCC15	6h	1
LINCSCP_201812	Veliparib	PARP1|PARP2	0.5uM	A549	24h	0
LINCSCP_201813	Veliparib	PARP1|PARP2	10uM	A549	24h	1
LINCSCP_201972	Veliparib	PARP1|PARP2	0.001uM	A549	6h	0
LINCSCP_201973	Veliparib	PARP1|PARP2	0.001uM	A549	6h	0
LINCSCP_205169	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	BT20	6h	0
LINCSCP_21769	Veliparib	PARP1|PARP2	10uM	HEPG2	6h	0
LINCSCP_222593	"ABT-888,VELIPARIB"	PARP1|PARP2	10uM	HS578T	24h	0
LINCSCP_222748	"ABT-888,VELIPARIB"	PARP1|PARP2	1uM	HS578T	6h	1
LINCSCP_234292	Veliparib	PARP1|PARP2	10uM	JHUEM2	6h	1
LINCSCP_235140	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	MCF10A	24h	1
LINCSCP_235408	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	MCF10A	6h	0
LINCSCP_236725	Veliparib	PARP1|PARP2	10uM	MCF7	6h	0
LINCSCP_24663	"ABT-888,VELIPARIB"	PARP1|PARP2	1uM	HS578T	24h	0
LINCSCP_24858	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	HS578T	6h	0
LINCSCP_251082	Veliparib	PARP1|PARP2	0.001uM	MCF7	24h	0
LINCSCP_251083	Veliparib	PARP1|PARP2	0.001uM	MCF7	24h	0
LINCSCP_251085	Veliparib	PARP1|PARP2	0.01uM	MCF7	24h	0
LINCSCP_251251	Veliparib	PARP1|PARP2	10uM	MCF7	6h	0
LINCSCP_251252	Veliparib	PARP1|PARP2	3uM	MCF7	6h	0
LINCSCP_25127	Veliparib	PARP1|PARP2	10uM	HT115	6h	1
LINCSCP_256139	"ABT-888,VELIPARIB"	PARP1|PARP2	10uM	MDAMB231	6h	0
LINCSCP_25632	Veliparib	PARP1|PARP2	10uM	HT29	24h	1
LINCSCP_257456	Veliparib	PARP1|PARP2	10uM	NCIH508	6h	1
LINCSCP_25833	Veliparib	PARP1|PARP2	10uM	HT29	6h	0
LINCSCP_282859	Veliparib	PARP1|PARP2	10uM	PL21	6h	1
LINCSCP_283034	Veliparib	PARP1|PARP2	10uM	RKO	6h	1
LINCSCP_285236	"ABT-888,VELIPARIB"	PARP1|PARP2	1uM	SKBR3	24h	0
LINCSCP_285944	Veliparib	PARP1|PARP2	10uM	SKM1	6h	1
LINCSCP_29405	Veliparib	PARP1|PARP2	10uM	LOVO	6h	1
LINCSCP_36423	Veliparib	PARP1|PARP2	0.001uM	MCF7	6h	0
LINCSCP_36424	Veliparib	PARP1|PARP2	0.1uM	MCF7	6h	0
LINCSCP_36425	Veliparib	PARP1|PARP2	1uM	MCF7	6h	0
LINCSCP_39505	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	MDAMB231	6h	1
LINCSCP_39506	"ABT-888,VELIPARIB"	PARP1|PARP2	1uM	MDAMB231	6h	0
LINCSCP_39891	Veliparib	PARP1|PARP2	10uM	NCIH1694	6h	1
LINCSCP_45041	Veliparib	PARP1|PARP2	10uM	PC3	24h	1
LINCSCP_45242	Veliparib	PARP1|PARP2	10uM	PC3	6h	0
LINCSCP_4841	Veliparib	PARP1|PARP2	10uM	A549	6h	0
LINCSCP_51016	Veliparib	PARP1|PARP2	10uM	RMGI	6h	1
LINCSCP_51234	Veliparib	PARP1|PARP2	10uM	RMUGS	6h	1
LINCSCP_51933	"ABT-888,VELIPARIB"	PARP1|PARP2	0.1uM	SKBR3	6h	1
LINCSCP_51934	"ABT-888,VELIPARIB"	PARP1|PARP2	0.5uM	SKBR3	6h	0
LINCSCP_51935	"ABT-888,VELIPARIB"	PARP1|PARP2	10uM	SKBR3	6h	0
LINCSCP_51936	"ABT-888,VELIPARIB"	PARP1|PARP2	1uM	SKBR3	6h	0
LINCSCP_54356	Veliparib	PARP1|PARP2	10uM	SW620	6h	1
LINCSCP_54670	Veliparib	PARP1|PARP2	10uM	SW948	6h	1
LINCSCP_55033	Veliparib	PARP1|PARP2	10uM	THP1	6h	1
LINCSCP_57214	Veliparib	PARP1|PARP2	10uM	VCAP	6h	0
LINCSCP_70027	Veliparib	PARP1|PARP2	10uM	A375	24h	
LINCSCP_70028	Veliparib	PARP1|PARP2	3.33uM	A375	24h	
LINCSCP_70029	Veliparib	PARP1|PARP2	1.11uM	A375	24h	
LINCSCP_70030	Veliparib	PARP1|PARP2	0.37uM	A375	24h	
LINCSCP_70031	Veliparib	PARP1|PARP2	0.12uM	A375	24h	
LINCSCP_70032	Veliparib	PARP1|PARP2	0.04uM	A375	24h	
LINCSCP_70704	Veliparib	PARP1|PARP2	10uM	A375	24h	
LINCSCP_70705	Veliparib	PARP1|PARP2	3.33uM	A375	24h	
LINCSCP_70706	Veliparib	PARP1|PARP2	1.11uM	A375	24h	
LINCSCP_70707	Veliparib	PARP1|PARP2	0.37uM	A375	24h	
LINCSCP_74261	Veliparib (ABT-888)		10uM	A375	24h	
LINCSCP_74263	Veliparib (ABT-888)		1.11uM	A375	24h	
LINCSCP_74266	Veliparib (ABT-888)		0.04uM	A375	24h	
LINCSCP_82077	Veliparib	PARP1|PARP2	3.33uM	A549	24h	
LINCSCP_82079	Veliparib	PARP1|PARP2	0.37uM	A549	24h	
LINCSCP_82080	Veliparib	PARP1|PARP2	0.12uM	A549	24h	
LINCSCP_83320	Veliparib	PARP1|PARP2	10uM	ASC.C	24h	
LINCSCP_84000	Veliparib	PARP1|PARP2	1.11uM	ASC.C	24h	
LINCSCP_84001	Veliparib	PARP1|PARP2	0.37uM	ASC.C	24h	
LINCSCP_84002	Veliparib	PARP1|PARP2	0.12uM	ASC.C	24h	
LINCSCP_84003	Veliparib	PARP1|PARP2	0.04uM	ASC.C	24h	
LINCSCP_84384	Veliparib	PARP1|PARP2	10uM	ASC	24h	
LINCSCP_84386	Veliparib	PARP1|PARP2	1.11uM	ASC	24h	
LINCSCP_84388	Veliparib	PARP1|PARP2	0.12uM	ASC	24h	
LINCSCP_84389	Veliparib	PARP1|PARP2	0.04uM	ASC	24h	
LINCSCP_85064	Veliparib	PARP1|PARP2	1.11uM	ASC	24h	
LINCSCP_85065	Veliparib	PARP1|PARP2	0.37uM	ASC	24h	
LINCSCP_85066	Veliparib	PARP1|PARP2	0.12uM	ASC	24h	
LINCSCP_85067	Veliparib	PARP1|PARP2	0.04uM	ASC	24h	
LINCSCP_86864	Veliparib	PARP1|PARP2	10uM	CD34	24h	
LINCSCP_86865	Veliparib	PARP1|PARP2	3.33uM	CD34	24h	
LINCSCP_86866	Veliparib	PARP1|PARP2	1.11uM	CD34	24h	
LINCSCP_86867	Veliparib	PARP1|PARP2	0.37uM	CD34	24h	
LINCSCP_86868	Veliparib	PARP1|PARP2	0.12uM	CD34	24h	
LINCSCP_87528	Veliparib	PARP1|PARP2	3.33uM	CD34	24h	
LINCSCP_87529	Veliparib	PARP1|PARP2	1.11uM	CD34	24h	
LINCSCP_87530	Veliparib	PARP1|PARP2	0.37uM	CD34	24h	
LINCSCP_87531	Veliparib	PARP1|PARP2	0.12uM	CD34	24h	
LINCSCP_87532	Veliparib	PARP1|PARP2	0.04uM	CD34	24h	
LINCSCP_88615	Veliparib	PARP1|PARP2	10uM	HA1E	24h	
LINCSCP_88616	Veliparib	PARP1|PARP2	3.33uM	HA1E	24h	
LINCSCP_88617	Veliparib	PARP1|PARP2	1.11uM	HA1E	24h	
LINCSCP_88619	Veliparib	PARP1|PARP2	0.12uM	HA1E	24h	
LINCSCP_88620	Veliparib	PARP1|PARP2	0.04uM	HA1E	24h	
LINCSCP_89291	Veliparib	PARP1|PARP2	10uM	HA1E	24h	
LINCSCP_89293	Veliparib	PARP1|PARP2	1.11uM	HA1E	24h	
LINCSCP_89295	Veliparib	PARP1|PARP2	0.12uM	HA1E	24h	
LINCSCP_92601	Veliparib (ABT-888)		10uM	HA1E	24h	
LINCSCP_9746	Veliparib	PARP1|PARP2	1uM	A549	24h	0
