SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_33467	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	MCF7	6h	1
LINCSCP_36597	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.1uM	MCF7	6h	0
LINCSCP_36598	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	MCF7	6h	0
LINCSCP_36599	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1uM	MCF7	6h	0
LINCSCP_38936	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	MDAMB231	24h	0
LINCSCP_39162	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	MDAMB231	6h	1
LINCSCP_42719	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	NPC	24h	1
LINCSCP_44195	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	PC3	24h	0
LINCSCP_44288	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	PC3	6h	1
LINCSCP_50078	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	PHH	24h	1
LINCSCP_51304	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	SKBR3	24h	0
LINCSCP_51305	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1uM	SKBR3	24h	0
LINCSCP_51556	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	SKBR3	6h	0
LINCSCP_51557	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1uM	SKBR3	6h	1
LINCSCP_55923	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	VCAP	24h	0
LINCSCP_56123	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	VCAP	6h	1
LINCSCP_69159	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	A375	24h	
LINCSCP_69160	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	A375	24h	
LINCSCP_69161	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1.11uM	A375	24h	
LINCSCP_69162	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.37uM	A375	24h	
LINCSCP_69163	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.12uM	A375	24h	
LINCSCP_69164	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	A375	24h	
LINCSCP_7272	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	A549	24h	0
LINCSCP_7417	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	A549	6h	1
LINCSCP_74882	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	A375	24h	
LINCSCP_74883	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	A375	24h	
LINCSCP_74887	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	A375	24h	
LINCSCP_81208	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	A549	24h	
LINCSCP_81209	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	A549	24h	
LINCSCP_81210	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1.11uM	A549	24h	
LINCSCP_81211	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.37uM	A549	24h	
LINCSCP_81212	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.12uM	A549	24h	
LINCSCP_81213	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	A549	24h	
LINCSCP_85290	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	BT20	24h	
LINCSCP_85291	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	BT20	24h	
LINCSCP_85292	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1.11uM	BT20	24h	
LINCSCP_85293	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.37uM	BT20	24h	
LINCSCP_85294	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.12uM	BT20	24h	
LINCSCP_85295	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	BT20	24h	
LINCSCP_85649	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	BT20	3h	
LINCSCP_87753	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	HA1E	24h	
LINCSCP_87754	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	HA1E	24h	
LINCSCP_87755	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1.11uM	HA1E	24h	
LINCSCP_87756	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.37uM	HA1E	24h	
LINCSCP_87757	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.12uM	HA1E	24h	
LINCSCP_87758	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	HA1E	24h	
LINCSCP_93230	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	HA1E	24h	
LINCSCP_93231	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	HA1E	24h	
LINCSCP_93232	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	1.11uM	HA1E	24h	
LINCSCP_93233	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.37uM	HA1E	24h	
LINCSCP_93235	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	HA1E	24h	
LINCSCP_99552	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	HCC515	24h	
LINCSCP_99553	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	3.33uM	HCC515	24h	
LINCSCP_99556	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.12uM	HCC515	24h	
LINCSCP_99557	Seliciclib	CDK1|CDK2|CDK5|CDK7|CDK9	0.04uM	HCC515	24h	
