SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_132412	PLX-4720	BRAF	0.12uM	MCF7	3h	
LINCSCP_132413	PLX-4720	BRAF	0.04uM	MCF7	3h	
LINCSCP_144789	PLX-4720	BRAF	10uM	MDAMB231	24h	
LINCSCP_144791	PLX-4720	BRAF	1.11uM	MDAMB231	24h	
LINCSCP_144792	PLX-4720	BRAF	0.37uM	MDAMB231	24h	
LINCSCP_144793	PLX-4720	BRAF	0.12uM	MDAMB231	24h	
LINCSCP_145146	PLX-4720	BRAF	0.37uM	MDAMB231	3h	
LINCSCP_145147	PLX-4720	BRAF	0.12uM	MDAMB231	3h	
LINCSCP_145148	PLX-4720	BRAF	0.04uM	MDAMB231	3h	
LINCSCP_150962	PLX-4720	BRAF	3.33uM	PC3	24h	
LINCSCP_150963	PLX-4720	BRAF	1.11uM	PC3	24h	
LINCSCP_150964	PLX-4720	BRAF	0.37uM	PC3	24h	
LINCSCP_150966	PLX-4720	BRAF	0.04uM	PC3	24h	
LINCSCP_162990	PLX-4720	BRAF	10uM	SKBR3	24h	
LINCSCP_162993	PLX-4720	BRAF	0.37uM	SKBR3	24h	
LINCSCP_162994	PLX-4720	BRAF	0.12uM	SKBR3	24h	
LINCSCP_162995	PLX-4720	BRAF	0.04uM	SKBR3	24h	
LINCSCP_191211	PLX-4720	BRAF	10uM	A549	6h	1
LINCSCP_211566	PLX-4720	BRAF	10uM	HA1E	6h	1
LINCSCP_211741	PLX-4720	BRAF	10uM	HA1E	6h	0
LINCSCP_2134	PLX-4720	BRAF	10uM	A375	6h	0
LINCSCP_21427	PLX-4720	BRAF	10uM	HEK293T	24h	1
LINCSCP_21437	PLX-4720	BRAF	10uM	HEK293T	6h	0
LINCSCP_21438	PLX-4720	BRAF	3uM	HEK293T	6h	0
LINCSCP_216869	PLX-4720	BRAF	10uM	HCC515	6h	1
LINCSCP_222355	PLX-4720	BRAF	0.5uM	HS578T	24h	0
LINCSCP_22325	PLX-4720	BRAF	10uM	HEPG2	6h	1
LINCSCP_22516	PLX-4720	BRAF	10uM	HEPG2	6h	0
LINCSCP_2317	PLX-4720	BRAF	10uM	A375	6h	0
LINCSCP_234874	PLX-4720	BRAF	0.1uM	MCF10A	24h	0
LINCSCP_234875	PLX-4720	BRAF	0.5uM	MCF10A	24h	0
LINCSCP_239879	PLX-4720	BRAF	10uM	MCF7	24h	0
LINCSCP_240267	PLX-4720	BRAF	10uM	MCF7	24h	0
LINCSCP_24262	PLX-4720	BRAF	10uM	HS578T	24h	0
LINCSCP_24263	PLX-4720	BRAF	1uM	HS578T	24h	0
LINCSCP_24488	PLX-4720	BRAF	0.1uM	HS578T	6h	0
LINCSCP_24489	PLX-4720	BRAF	10uM	HS578T	6h	0
LINCSCP_24490	PLX-4720	BRAF	1uM	HS578T	6h	1
LINCSCP_251323	PLX-4720	BRAF	0.5uM	MCF7	24h	0
LINCSCP_251324	PLX-4720	BRAF	10uM	MCF7	24h	0
LINCSCP_26475	PLX-4720	BRAF	10uM	HT29	6h	0
LINCSCP_26612	PLX-4720	BRAF	10uM	HT29	6h	1
LINCSCP_270942	PLX-4720	BRAF	10uM	PC3	6h	1
LINCSCP_271268	PLX-4720	BRAF	10uM	PC3	6h	0
LINCSCP_29476	PLX-4720	BRAF	10uM	MCF10A	24h	0
LINCSCP_29477	PLX-4720	BRAF	1uM	MCF10A	24h	0
LINCSCP_294813	PLX-4720	BRAF	10uM	VCAP	24h	0
LINCSCP_295021	PLX-4720	BRAF	10uM	VCAP	6h	1
LINCSCP_29707	PLX-4720	BRAF	0.1uM	MCF10A	6h	1
LINCSCP_29708	PLX-4720	BRAF	0.5uM	MCF10A	6h	0
LINCSCP_29709	PLX-4720	BRAF	10uM	MCF10A	6h	0
LINCSCP_29710	PLX-4720	BRAF	1uM	MCF10A	6h	0
LINCSCP_32660	PLX-4720	BRAF	10uM	MCF7	6h	1
LINCSCP_36	PLX-4720	BRAF	0.1uM	A375	6h	0
LINCSCP_36466	PLX-4720	BRAF	0.1uM	MCF7	24h	0
LINCSCP_36467	PLX-4720	BRAF	1uM	MCF7	24h	0
LINCSCP_36615	PLX-4720	BRAF	0.1uM	MCF7	6h	0
LINCSCP_36616	PLX-4720	BRAF	1uM	MCF7	6h	0
LINCSCP_37	PLX-4720	BRAF	0.5uM	A375	6h	0
LINCSCP_38	PLX-4720	BRAF	10uM	A375	6h	1
LINCSCP_38951	PLX-4720	BRAF	0.1uM	MDAMB231	24h	0
LINCSCP_38952	PLX-4720	BRAF	0.5uM	MDAMB231	24h	0
LINCSCP_38953	PLX-4720	BRAF	10uM	MDAMB231	24h	0
LINCSCP_39	PLX-4720	BRAF	3uM	A375	6h	0
LINCSCP_39177	PLX-4720	BRAF	0.5uM	MDAMB231	6h	1
LINCSCP_39178	PLX-4720	BRAF	10uM	MDAMB231	6h	0
LINCSCP_42386	PLX-4720	BRAF	10uM	NPC	24h	1
LINCSCP_46430	PLX-4720	BRAF	10uM	PC3	24h	0
LINCSCP_51324	PLX-4720	BRAF	0.1uM	SKBR3	24h	0
LINCSCP_51325	PLX-4720	BRAF	10uM	SKBR3	24h	0
LINCSCP_51326	PLX-4720	BRAF	1uM	SKBR3	24h	1
LINCSCP_51577	PLX-4720	BRAF	0.5uM	SKBR3	6h	0
LINCSCP_51578	PLX-4720	BRAF	10uM	SKBR3	6h	0
LINCSCP_51579	PLX-4720	BRAF	1uM	SKBR3	6h	0
LINCSCP_52218	PLX-4720	BRAF	10uM	SKB	24h	1
LINCSCP_58847	PLX-4720	BRAF	10uM	VCAP	24h	0
LINCSCP_6150	PLX-4720	BRAF	10uM	A549	24h	0
LINCSCP_6372	PLX-4720	BRAF	10uM	A549	24h	0
LINCSCP_6583	PLX-4720	BRAF	10uM	A549	6h	0
LINCSCP_69177	PLX-4720	BRAF	10uM	A375	24h	
LINCSCP_69178	PLX-4720	BRAF	3.33uM	A375	24h	
LINCSCP_69179	PLX-4720	BRAF	1.11uM	A375	24h	
LINCSCP_69180	PLX-4720	BRAF	0.37uM	A375	24h	
LINCSCP_69181	PLX-4720	BRAF	0.12uM	A375	24h	
LINCSCP_69182	PLX-4720	BRAF	0.04uM	A375	24h	
LINCSCP_81226	PLX-4720	BRAF	10uM	A549	24h	
LINCSCP_81227	PLX-4720	BRAF	3.33uM	A549	24h	
LINCSCP_81228	PLX-4720	BRAF	1.11uM	A549	24h	
LINCSCP_81229	PLX-4720	BRAF	0.37uM	A549	24h	
LINCSCP_81230	PLX-4720	BRAF	0.12uM	A549	24h	
LINCSCP_81231	PLX-4720	BRAF	0.04uM	A549	24h	
LINCSCP_85308	PLX-4720	BRAF	10uM	BT20	24h	
LINCSCP_85309	PLX-4720	BRAF	3.33uM	BT20	24h	
LINCSCP_85310	PLX-4720	BRAF	1.11uM	BT20	24h	
LINCSCP_85311	PLX-4720	BRAF	0.37uM	BT20	24h	
LINCSCP_85312	PLX-4720	BRAF	0.12uM	BT20	24h	
LINCSCP_85665	PLX-4720	BRAF	0.37uM	BT20	3h	
LINCSCP_87771	PLX-4720	BRAF	10uM	HA1E	24h	
LINCSCP_87772	PLX-4720	BRAF	3.33uM	HA1E	24h	
LINCSCP_87773	PLX-4720	BRAF	1.11uM	HA1E	24h	
LINCSCP_87776	PLX-4720	BRAF	0.04uM	HA1E	24h	
LINCSCP_9	PLX-4720	BRAF	0.1uM	A375	24h	0
LINCSCP_99570	PLX-4720	BRAF	10uM	HCC515	24h	
LINCSCP_99571	PLX-4720	BRAF	3.33uM	HCC515	24h	
LINCSCP_99572	PLX-4720	BRAF	1.11uM	HCC515	24h	
LINCSCP_99573	PLX-4720	BRAF	0.37uM	HCC515	24h	
LINCSCP_99575	PLX-4720	BRAF	0.04uM	HCC515	24h	
